Ctrl_923_R2B1	LMP_923_R2B1	Ctrl_923_R3B1	LMP_923_R3B1	Ctrl_923_R1B2	LMP_923_R1B2
ENSG00000152990.14|ADGRA3	2237.97	2431.92	2817.9	1666	2496.91	2644
ENSG00000153006.16|SREK1IP1	355	413	372	282	362	381
ENSG00000153012.12|LGI2	455	381	533	226	514	396
ENSG00000153015.16|CWC27	619	637	774	478	745	706
ENSG00000153029.14|MR1	40	60	44	58	39	74
ENSG00000153037.14|SRP19	637.94	690.14	707.05	457.96	726.66	741.95
ENSG00000153044.10|CENPH	551	702	599	493	600	705
ENSG00000153046.18|CDYL	914	977	1048	720	1005	984
ENSG00000153048.11|CARHSP1	1518.02	1739.21	1734.8	1338.88	1761.54	1744.18
ENSG00000153066.12|TXNDC11	384	453.98	428	326.99	409.99	503.99
ENSG00000153094.23|BCL2L11	400.03	561.19	451.88	378.43	420.54	542.66
ENSG00000153107.13|ANAPC1	1653.21	1837.72	2022.25	1314.73	1870.2	1805.45
ENSG00000153113.23|CAST	901.52	1105.31	1045.37	794.98	969.58	1035.16
ENSG00000153130.17|SCOC	919	919	885	577	1002	908
ENSG00000153132.13|CLGN	21	11	15	1	6	9
ENSG00000153140.8|CETN3	587	624	654	425	630	673
ENSG00000153147.6|SMARCA5	5249.42	5901.45	6161.92	4029.06	5861.14	5981.59
ENSG00000153179.13|RASSF3	187.55	250.51	223.08	186.3	226.71	296.03
ENSG00000153187.20|HNRNPU	13272.06	15004.55	17436.32	9987.94	15246.86	14956.37
ENSG00000153201.16|RANBP2	3040.61	3526.52	3432.24	2398.29	3151.07	3688.55
ENSG00000153207.15|AHCTF1	2305.69	2746.15	2871.76	1967.29	2534.41	2915.82
ENSG00000153208.16|MERTK	270	336	313	224	333	404
ENSG00000153214.11|TMEM87B	251	289	268	217	296	303
ENSG00000153250.20|RBMS1	1066	1013	1156.96	765	1106.94	1116
ENSG00000153291.16|SLC25A27	12	16	9	2	7	19
ENSG00000153310.19|FAM49B	1468	1573	1708	1074	1549	1658
ENSG00000153317.15|ASAP1	3837	4264	4761	2744	4153	3874
ENSG00000153339.14|TRAPPC8	653.55	654.82	737.74	440.38	740.28	745.15
ENSG00000153363.12|LINC00467	174	203	180	155	199	190
ENSG00000153391.15|INO80C	160	191.38	207	135	211	203
ENSG00000153395.10|LPCAT1	2723	3136	3546	2609	2931	3418
ENSG00000153404.14|PLEKHG4B	124	174	214	134	177	180
ENSG00000153406.13|NMRAL1	293	380	408	352	314	360
ENSG00000153443.13|UBALD1	180	294	368	276	252	350
ENSG00000153485.5|TMEM251	316.96	288	295.11	198	325.31	310.71
ENSG00000153487.12|ING1	400.86	472.63	596.92	380.21	497.15	490.93
ENSG00000153551.13|CMTM7	112	140	118	107	123	144
ENSG00000153558.15|FBXL2	60	54	83	47	68	69
ENSG00000153560.12|UBP1	1845	2098	2012	1526	1994	2376
ENSG00000153561.13|RMND5A	1788.95	1993.56	2092.99	1426.96	1947.97	2145.71
ENSG00000153563.15|CD8A	15	29	9	18	12	25
ENSG00000153574.9|RPIA	302	256	322	191	323	328
ENSG00000153707.17|PTPRD	1341	1257	1867	871	1714	1220
ENSG00000153721.19|CNKSR3	572	690	801	584	769	807
ENSG00000153767.10|GTF2E1	496	559	562	406	572	507
ENSG00000153774.9|CFDP1	1258	1333	1610.94	891	1510.75	1371
ENSG00000153786.12|ZDHHC7	860	1005	1098	769	991	1073
ENSG00000153789.13|FAM92B	10	39	16	24	7	22
ENSG00000153790.12|C7orf31	96	109	126	75	102	116
ENSG00000153814.13|JAZF1	329.07	306.14	362.47	244.26	314.74	323.13
ENSG00000153815.16|CMIP	653	835	856	718	770	803
ENSG00000153822.13|KCNJ16	568	748	656	552	636	800
ENSG00000153823.18|PID1	166	148	191	70	162	107
ENSG00000153827.13|TRIP12	4695	5350	5515	3690	5282	5472
ENSG00000153832.12|FBXO36	96	91	119	51	120	84
ENSG00000153879.9|CEBPG	1490	1418	1641	940	1606	1492
ENSG00000153885.14|KCTD15	1057	1093	1501	900	1105	1147
ENSG00000153896.18|ZNF599	183	177	222	128	205	221
ENSG00000153902.14|LGI4	39	65	72	48	58	64
ENSG00000153904.20|DDAH1	1843	1986	2241	1622	2103	2061
ENSG00000153914.16|SREK1	2385	3019	3070	1954	2749	2840
ENSG00000153922.10|CHD1	2035	2219	2375	1404	2107	2167
ENSG00000153930.11|ANKFN1	39	60	61	23	62	38
ENSG00000153933.10|DGKE	70	104	91	57	83	89
ENSG00000153936.17|HS2ST1	2616.16	2531.79	2717	1752.58	2780.14	2644.07
ENSG00000153944.11|MSI2	6350	6175	7199	4214	7063	6067
ENSG00000153956.16|CACNA2D1	698	613	745	408	726	610
ENSG00000153975.10|ZUP1	264	311	328	218	309	371
ENSG00000153982.11|GDPD1	287	316	376	209	384	291
ENSG00000153989.8|NUS1	1971.61	2162.85	2152.77	1488.04	2077.78	2266.13
ENSG00000154001.14|PPP2R5E	1524	1518	1799	1048.18	1622	1663
ENSG00000154040.20|CABYR	15.25	37.01	28.59	31.96	32.59	36.88
ENSG00000154059.11|IMPACT	789	817	832	582	818	804
ENSG00000154065.17|ANKRD29	10	12	10	5	2	15
ENSG00000154079.6|SDHAF4	259	227	259	189	262	238
ENSG00000154096.13|THY1	6247.55	8491.99	8537.51	7578.53	7469.46	9828.96
ENSG00000154099.18|DNAAF1	11	14	18	9	8	15
ENSG00000154102.11|C16orf74	28	34	37	28	40	38
ENSG00000154114.12|TBCEL	408.33	458.38	538.84	319.54	434.45	469.12
ENSG00000154122.14|ANKH	36	44	39	36	44	35
ENSG00000154124.4|OTULIN	669	677	754	477	732	767
ENSG00000154127.10|UBASH3B	5833	5499	6600	3677	6167	5547
ENSG00000154134.15|ROBO3	345	528	523	380	393	511
ENSG00000154144.13|TBRG1	450.8	579.84	492.5	363.17	542.59	544.9
ENSG00000154146.13|NRGN	392	571	698	598	459	586
ENSG00000154153.13|RETREG1	885.05	752.06	855.44	508.16	1002.25	848.63
ENSG00000154174.7|TOMM70	2192	2345	2365	1603	2377	2496
ENSG00000154217.15|PITPNC1	299	277	318	224	333	328
ENSG00000154222.14|CC2D1B	584.98	711.97	800.98	522.91	677	815
ENSG00000154229.12|PRKCA	1937	2059	2613	1465	2168	2020
ENSG00000154237.13|LRRK1	20	24	27	26	17	31
ENSG00000154240.17|CEP112	193	204	270.59	156	208	202
ENSG00000154265.16|ABCA5	551.85	754	629	467	545	746
ENSG00000154274.15|C4orf19	190.71	245.82	190.08	192.69	194.57	245.93
ENSG00000154277.12|UCHL1	4470	5481	5523	4260	5386	5692
ENSG00000154305.17|MIA3	771.98	822	866.97	516.96	796.96	833
ENSG00000154309.8|DISP1	58	55.62	50	25.55	55	63
ENSG00000154310.17|TNIK	1041	1108	1290	728	1140	957
ENSG00000154319.16|FAM167A	23	22	20	8	11	18
ENSG00000154328.16|NEIL2	265	264	348	220	314	315
ENSG00000154358.20|OBSCN	140.64	221.94	208.27	192.17	153.37	223.71
ENSG00000154359.13|LONRF1	1075	1190	1277	895	1241	1225
ENSG00000154370.16|TRIM11	438.7	529	577	425	465	629
ENSG00000154380.17|ENAH	4923	5193	5774	3684	5302	5114
ENSG00000154429.11|CCSAP	634	695	757	515	771	707
ENSG00000154447.15|SH3RF1	860	1099	1161	840	960	1051
ENSG00000154473.18|BUB3	1823	2084	2156	1574	2025	2180
ENSG00000154479.13|CCDC173	11	9	24	7	12	10
ENSG00000154493.18|C10orf90	247	215	333	186	284	276
ENSG00000154511.12|DIPK1A	602.09	727.78	713.36	492.68	668.66	742.62
ENSG00000154518.9|ATP5MC3	1164	1160.01	1429	1023	1374	1384
ENSG00000154529.14|CNTNAP3B	346.9	504.16	424.51	362.37	403.51	409.2
ENSG00000154545.16|MAGED4	857.62	1383.29	782.7	828.3	1184.59	1360.87
ENSG00000154548.9|SRSF12	206	236	228	143	243	239
ENSG00000154553.15|PDLIM3	713	836	884	567	717	762
ENSG00000154556.18|SORBS2	92	107	105	69	100	113
ENSG00000154582.16|ELOC	971	1018	1086	752	1145	1038
ENSG00000154589.6|LY96	39	96	36	33	30	75
ENSG00000154608.14|CEP170P1	33.46	17.65	46.07	25.3	28.86	22.91
ENSG00000154639.19|CXADR	2581	3151	2923	2362	2690	3297
ENSG00000154640.14|BTG3	1144	1146	1206.99	766	1228	1121
ENSG00000154642.11|C21orf91	39	50	34	33	44	33
ENSG00000154678.17|PDE1C	492	515	579	346	678	596
ENSG00000154710.17|RABGEF1	757.5	867.89	907.7	614.77	893.02	971.89
ENSG00000154719.13|MRPL39	560	496	657	404	602	627
ENSG00000154721.15|JAM2	1436	1350	1865	901	1575	1357
ENSG00000154723.12|ATP5PF	1320.74	1361.09	1377.42	959.83	1430.04	1378.45
ENSG00000154727.10|GABPA	892.26	832.91	982.99	509.17	861.96	817.55
ENSG00000154734.15|ADAMTS1	225	172	270	116	201	143
ENSG00000154736.6|ADAMTS5	106	60	117	46	114	50
ENSG00000154743.17|TSEN2	348	392	369	252	365	364
ENSG00000154764.5|WNT7A	96	105	94	75	103	89
ENSG00000154767.14|XPC	948.97	1379.74	1326.44	993	1191.2	1360.3
ENSG00000154781.16|CCDC174	412	593	494	345	485	527
ENSG00000154803.13|FLCN	694	1015.2	1014	800.4	899.79	1039.24
ENSG00000154813.10|DPH3	577	498	623	349	542	570
ENSG00000154814.14|OXNAD1	236	285	327	208	272	343
ENSG00000154822.18|PLCL2	22	20	20	14	13	24
ENSG00000154832.14|CXXC1	768	1030	1179	825	941	1009
ENSG00000154839.10|SKA1	289	329	320	215	354	334
ENSG00000154845.15|PPP4R1	1506	1707	1723	1106	1683	1743
ENSG00000154856.13|APCDD1	624	688	878	459	615	709
ENSG00000154874.15|CCDC144B	23.32	25.9	36.38	4.63	18.57	12.77
ENSG00000154889.16|MPPE1	182.95	237.54	239.89	171.5	274.84	246.97
ENSG00000154898.15|CCDC144CP	40.23	46.54	60.92	15.42	53.26	35.51
ENSG00000154917.11|RAB6B	414	443.41	475	269	403.16	424.74
ENSG00000154920.14|EME1	503.59	809.47	633.52	603.6	590.36	853.97
ENSG00000154928.18|EPHB1	912	661	1168	534	1020	714
ENSG00000154930.15|ACSS1	3754	4391	5016	3394	4405	4763
ENSG00000154945.7|ANKRD40	1373.52	1357.84	1744.57	1068.48	1586.01	1554.02
ENSG00000154957.14|ZNF18	128	126	145	88	159	136
ENSG00000154978.13|VOPP1	1701	1609	1923	1173.92	1822	1687
ENSG00000155008.14|APOOL	477	401.77	493.7	285.74	536.55	398.77
ENSG00000155016.18|CYP2U1	701.58	765	820	532	776	799
ENSG00000155026.16|RSPH10B	11.24	10.54	7.34	6.22	6.52	12.58
ENSG00000155034.19|FBXL18	401.1	479.01	571.18	455.74	462.04	560.13
ENSG00000155066.16|PROM2	19	23	38	15	35	20
ENSG00000155085.15|AK9	57	54	45	32	48	58
ENSG00000155090.15|KLF10	770	1054	1168	990	1003	1273
ENSG00000155093.19|PTPRN2	781	777	1093	565	874	702
ENSG00000155096.14|AZIN1	3059	3133	3061	2140	3039	3175
ENSG00000155097.12|ATP6V1C1	1509	1500	1646	1030	1651	1713
ENSG00000155099.8|PIP4P2	260	284	322	222	322	344
ENSG00000155100.10|OTUD6B	575	585	609	431	688	680
ENSG00000155111.15|CDK19	1572	1980	1789	1365	1700	1787
ENSG00000155115.7|GTF3C6	929	953	1075	660	1072	982
ENSG00000155158.20|TTC39B	36	43	37	30	34	31
ENSG00000155189.12|AGPAT5	3271	2965	3312	1999	3485	3219
ENSG00000155229.21|MMS19	862	1015	961	660	971	973
ENSG00000155252.13|PI4K2A	400	509	463.7	424.03	496.07	634
ENSG00000155254.13|MARVELD1	30	62	32	37	21	50
ENSG00000155256.17|ZFYVE27	383	530	555	393	527	565
ENSG00000155275.19|TRMT44	158	166	235	165	178	239
ENSG00000155287.11|SLC25A28	115	182	143	139	136	169
ENSG00000155304.6|HSPA13	2244	2317	2383	1513	2428	2404
ENSG00000155313.15|USP25	238	222	269	148	282	270
ENSG00000155324.9|GRAMD2B	295	382.99	424.17	230	379.32	363
ENSG00000155329.12|ZCCHC10	293	266	315	217	354	318
ENSG00000155330.10|C16orf87	296	319	300	261	283	316
ENSG00000155363.18|MOV10	1764	2369	2563	1877	2278	2446
ENSG00000155366.16|RHOC	2835.16	3237	3644.55	2579	3457.24	3390.64
ENSG00000155367.15|PPM1J	13.28	23	16.24	24	15.39	21.47
ENSG00000155368.16|DBI	5704	5469	7385	3752	6688	5934
ENSG00000155380.11|SLC16A1	3894	3844	4679	2773	4383	4291
ENSG00000155393.13|HEATR3	380	391	403.98	289	383	446
ENSG00000155438.12|NIFK	1059	1086.99	1224	779.98	1223	1184
ENSG00000155463.13|OXA1L	1229	1583	1688	1216	1547	1728
ENSG00000155506.17|LARP1	7856	9161	10253	6849	9127	9396
ENSG00000155508.13|CNOT8	1155	1394	1355	905	1291	1339
ENSG00000155511.18|GRIA1	74	52	104	51	81	76
ENSG00000155530.3|LRGUK	15	7	9	18	10	10
ENSG00000155542.11|SETD9	186.9	228.75	232.94	151	218	260
ENSG00000155545.19|MIER3	1093	1310	1408	928	1402	1432
ENSG00000155561.15|NUP205	4371	4825	5315	3466	4956	5122
ENSG00000155592.16|ZKSCAN2	523	578	588	435	489	564
ENSG00000155621.15|C9orf85	235	240	207	163	232	247
ENSG00000155629.15|PIK3AP1	40	46	50	25	38	35
ENSG00000155636.15|RBM45	161	147	178	83	162	152
ENSG00000155660.11|PDIA4	9587	10002	12431	8063	11203	11348
ENSG00000155666.11|KDM8	76.84	88	122.72	76.76	81	119
ENSG00000155729.13|KCTD18	126	127	140	87	137	121
ENSG00000155744.9|FAM126B	183	203	195	133	159	186
ENSG00000155755.19|TMEM237	284.94	335	287.84	233	304	346
ENSG00000155760.2|FZD7	96	143	117	122	114	189
ENSG00000155816.20|FMN2	374	383	505	256	436	345
ENSG00000155827.12|RNF20	1122	1260	1416	859	1196	1386
ENSG00000155846.17|PPARGC1B	167	251	231	159	230	227
ENSG00000155849.15|ELMO1	855	970	945	705	884	1029
ENSG00000155850.7|SLC26A2	1068.24	1012	1204.44	653.42	1104	1147.82
ENSG00000155858.6|LSM11	295	325	358	185	380	339
ENSG00000155868.8|MED7	237	284	255	169	231	248
ENSG00000155876.5|RRAGA	912	880	1004	641	1020	922
ENSG00000155893.13|PXYLP1	392	422	450	249	412	343
ENSG00000155897.10|ADCY8	44	34	37	21	32	34
ENSG00000155903.11|RASA2	247	294	291	189	271	322
ENSG00000155906.18|RMND1	418	502	484	294	418	468
ENSG00000155957.17|TMBIM4	249	251	332	190	276	262
ENSG00000155959.11|VBP1	1413	1329	1472	867	1541	1448
ENSG00000155961.5|RAB39B	338	249	251	172	288	274
ENSG00000155962.13|CLIC2	72	60	59	45	69	83
ENSG00000155970.12|MICU3	96	107	69	58	87	64
ENSG00000155975.10|VPS37A	490.66	540.97	494.12	337.27	499.17	530.91
ENSG00000155980.12|KIF5A	755	813	898	545	808	739
ENSG00000156011.17|PSD3	2678	2408	3083	1457	2862	2285
ENSG00000156017.13|CARNMT1	148	182	158	110	190	167
ENSG00000156026.14|MCU	248	287	301	183	325	285
ENSG00000156030.13|ELMSAN1	699	969	1173	787	1028	1033
ENSG00000156042.17|CFAP70	15.42	25.61	16.67	9	13.26	22.49
ENSG00000156050.9|FAM161B	105.5	118	125.16	82	136.88	124
ENSG00000156052.10|GNAQ	1473	1371.97	1654.98	924	1529.97	1343
ENSG00000156097.12|GPR61	17.96	25	29.73	19	12	31
ENSG00000156103.16|MMP16	2452	1825	2808	1019	2369	1604
ENSG00000156110.13|ADK	470	430	565	277	567	453
ENSG00000156113.23|KCNMA1	36	27	28	10	24	23
ENSG00000156136.10|DCK	729	886	879	654.93	887	1015
ENSG00000156140.10|ADAMTS3	8079	6039	9184	4152	8142	6164
ENSG00000156150.8|ALX3	13.13	20.35	15.48	16.88	7.13	17.65
ENSG00000156162.16|DPY19L4	1322	1550	1574.21	1056	1359	1572
ENSG00000156170.13|NDUFAF6	210	289	248	179	269	276
ENSG00000156171.14|DRAM2	366	376	380.21	237	367	328
ENSG00000156172.6|C8orf37	182	136	158	91	134	140
ENSG00000156219.16|ART3	25	27	23	24	27	33
ENSG00000156232.7|WHAMM	237.94	331	343	242	275	377
ENSG00000156239.12|N6AMT1	393	451	499	275	491	450
ENSG00000156253.7|RWDD2B	456	474	455	349	392	508
ENSG00000156256.15|USP16	1288.93	1322	1516.98	975.8	1382.98	1297.99
ENSG00000156261.13|CCT8	6127.98	6664	7316.94	4817	6960	6946.99
ENSG00000156265.15|MAP3K7CL	31	42	34	19	39	45
ENSG00000156273.16|BACH1	1196	1306	1320	825	1202	1220
ENSG00000156298.12|TSPAN7	1032	1206	932	692	957	1079
ENSG00000156299.13|TIAM1	477	664	645	513	568	774
ENSG00000156304.14|SCAF4	1661	2088	2366	1627	1960	2044
ENSG00000156313.13|RPGR	102	104	133	81	137	107
ENSG00000156345.17|CDK20	347	433	474	339	424	462
ENSG00000156374.16|PCGF6	156	219	163	118	185	162
ENSG00000156381.9|ANKRD9	288.77	338.66	392.1	276.46	361.05	366.5
ENSG00000156384.14|SFR1	44	33	45	21	44	49
ENSG00000156395.13|SORCS3	19	16	10	12	6	19
ENSG00000156398.13|SFXN2	185	252	241	168	246	262
ENSG00000156411.9|ATP5MPL	1105	1206	1226	832	1259	1204
ENSG00000156453.13|PCDH1	1463	1598	1987	1379	1726	1717
ENSG00000156467.9|UQCRB	1870	2151	2097	1409	2206	1999.31
ENSG00000156469.8|MTERF3	310	367	400	262	382	353
ENSG00000156471.12|PTDSS1	1480	1550	1902	1134	1711	1688
ENSG00000156475.18|PPP2R2B	626	510	688	335	650	483
ENSG00000156482.11|RPL30	6877.53	7323.28	7502.9	5210.7	7447.37	7090.12
ENSG00000156500.15|FAM122C	62	117	74.65	62	60	84
ENSG00000156502.14|SUPV3L1	298	406	380	273	358	377
ENSG00000156504.16|FAM122B	953	1131	1209	835	1189	1082
ENSG00000156508.18|EEF1A1	156150.3	168951.47	172124.07	114290.4	167401.16	162838.02
ENSG00000156509.14|FBXO43	23	47	28	30	33	31
ENSG00000156510.13|HKDC1	65	100	89	98	78	152
ENSG00000156515.23|HK1	2701	3035	3691	2497	3213	3342
ENSG00000156521.14|TYSND1	96	131	148	125	134	144
ENSG00000156531.16|PHF6	1680	1789	1748	1199	1774	1863
ENSG00000156535.15|CD109	85	125	97	78	76	84
ENSG00000156587.16|UBE2L6	880	1012	940	691	863	950
ENSG00000156599.11|ZDHHC5	1277	1519	1529	1136	1398	1603
ENSG00000156603.18|MED19	200	230	210	173	203	208
ENSG00000156639.12|ZFAND3	1949	1857	2449	1384	2062	1874
ENSG00000156642.16|NPTN	915	996	1153	691	1035	974
ENSG00000156650.14|KAT6B	835	992	1155	734	1013	1047
ENSG00000156671.14|SAMD8	609	641	705	477	710	632
ENSG00000156687.11|UNC5D	572	674	719	476	665	750
ENSG00000156697.13|UTP14A	638.06	774.99	737.07	457.25	674.06	772.06
ENSG00000156709.14|AIFM1	1401	1714	1740	1178	1663	1874
ENSG00000156711.17|MAPK13	86	76	56	43	62	60
ENSG00000156735.11|BAG4	431.24	544.19	582.21	401	497.19	557.25
ENSG00000156787.17|TBC1D31	316.02	358.07	362.19	235	326.28	387.61
ENSG00000156795.7|WDYHV1	229	163	193	117	220	170
ENSG00000156802.13|ATAD2	2231	2789	2710	2087	2504	3132
ENSG00000156804.7|FBXO32	114	127	98	96	83	134
ENSG00000156831.8|NSMCE2	227	181	241	148	174	216
ENSG00000156853.12|ZNF689	249	322	325	227	254	317
ENSG00000156858.11|PRR14	471	562	682	424	499	548
ENSG00000156860.15|FBRS	1044	1325	1609	1107	1177	1357
ENSG00000156869.13|FRRS1	16	20	25	19	23	23
ENSG00000156873.16|PHKG2	413.4	524.01	597.05	410.84	477.54	535.87
ENSG00000156875.14|MFSD14A	1027.57	1096.52	1276.73	859.55	1215.38	1299.06
ENSG00000156876.10|SASS6	332	442	427	327	379	481
ENSG00000156928.4|MALSU1	592.28	601.54	638.49	331.26	644.06	572.28
ENSG00000156931.15|VPS8	774	884	890	585	819	828
ENSG00000156958.15|GALK2	301	301.76	378.4	197.14	333	312.83
ENSG00000156959.9|LHFPL4	718	751	1007	663	838	795
ENSG00000156970.12|BUB1B	2361	2665	2874	1697	2710	2612
ENSG00000156973.14|PDE6D	276	293	284	201	270	289
ENSG00000156976.17|EIF4A2	4267.62	5445.4	4778.78	3286	4805	4883
ENSG00000156983.15|BRPF1	754	797	926	636	825	919
ENSG00000156990.14|RPUSD3	313	392	420	299	390	414
ENSG00000157014.11|TATDN2	1125.71	1241.52	1348.1	799.16	1209.94	1195.77
ENSG00000157020.18|SEC13	1913	2276.66	2520.45	1729	2109	2304
ENSG00000157036.13|EXOG	345	463	451	291	384	451
ENSG00000157045.9|NTAN1	345.97	365.03	389.72	242.34	415.83	362.8
ENSG00000157064.11|NMNAT2	288	397	297	291	268	408
ENSG00000157077.14|ZFYVE9	465	511	599	417	544	523
ENSG00000157087.19|ATP2B2	966	1220	1340	966	1048	1252
ENSG00000157103.12|SLC6A1	205	184	255	147	247	195
ENSG00000157106.16|SMG1	1938.13	2353.28	2848.55	1571.61	2422.83	2396.42
ENSG00000157107.14|FCHO2	301	339	342	214	401	301
ENSG00000157110.16|RBPMS	931	1009	1340	804	1148	1077
ENSG00000157150.5|TIMP4	160	156	214.99	124	190	164
ENSG00000157181.16|ODR4	433	431	491	291	489	475
ENSG00000157184.7|CPT2	836.13	916.75	1077.04	694.41	895.55	1026.39
ENSG00000157191.20|NECAP2	739	922	950	685	855	981
ENSG00000157193.16|LRP8	2214.8	2308.85	2978.57	1718.31	2881.92	2544.4
ENSG00000157212.18|PAXIP1	791.97	883.72	988.23	581.61	917.04	872.33
ENSG00000157216.15|SSBP3	1056.46	1359.32	1372.56	952.4	1157.47	1281.7
ENSG00000157224.16|CLDN12	922	1123	983	720	966	1141.52
ENSG00000157227.13|MMP14	1254	1472	1719	1163	1386	1550
ENSG00000157240.3|FZD1	175	164	202	123	163	187
ENSG00000157259.8|GATAD1	1201	1458	1441	1063	1430	1471
ENSG00000157306.14|ZFHX2-AS1	61.01	85.6	73.81	43.59	36.26	104.08
ENSG00000157322.17|CLEC18A	9.93	10.67	25.52	10.81	12.44	19.01
ENSG00000157326.19|DHRS4	55.32	63.16	74.09	37.01	69.52	62.95
ENSG00000157343.8|ARMC12	18	37	43	23	31	29
ENSG00000157349.16|DDX19B	556.31	664.01	692.58	429.66	560.33	705.96
ENSG00000157350.13|ST3GAL2	723	797	951	664	833	820
ENSG00000157353.17|FUK	241	257	328	247	282	263
ENSG00000157368.10|IL34	10	11	7	5	17	9
ENSG00000157379.14|DHRS1	113	156	162	156	166	168
ENSG00000157399.14|ARSE	42	46	47	48	47	38
ENSG00000157404.15|KIT	9	12	8	2	13	6
ENSG00000157423.18|HYDIN	27.92	24.4	25.01	23.25	29.67	36.84
ENSG00000157426.14|AASDH	223	279	260	133	230	275
ENSG00000157429.15|ZNF19	97.74	100.12	111.5	79.06	116.32	97.45
ENSG00000157450.15|RNF111	763	895	1099	703	912	1044
ENSG00000157456.8|CCNB2	1629	2029	1856	1416	1800	1937
ENSG00000157470.12|FAM81A	143	139	172	90	189	182
ENSG00000157483.8|MYO1E	365	537	514	372	440	599
ENSG00000157500.12|APPL1	1386	1609	1517	1054	1475	1546
ENSG00000157502.13|PWWP3B	39	44	56	25	47	32
ENSG00000157510.14|AFAP1L1	190	240	241	138	180	229
ENSG00000157514.16|TSC22D3	39	69	51	41	32	64
ENSG00000157538.14|VPS26C	1104.33	1241	1371	875.39	1302.45	1236.7
ENSG00000157540.21|DYRK1A	1459	1607	1902	1194	1714	1683
ENSG00000157557.12|ETS2	77	112	112	74	103	83
ENSG00000157578.13|LCA5L	32	41.11	31.88	23	27.07	50.42
ENSG00000157593.19|SLC35B2	2302	2465	2761	1827	2616	2524
ENSG00000157600.12|TMEM164	868	941	1036	621	898	951
ENSG00000157601.14|MX1	33	42	31	26	30	44
ENSG00000157613.10|CREB3L1	23	16	48	13	28	18
ENSG00000157617.17|C2CD2	520	549	569	397	490	625
ENSG00000157625.15|TAB3	370	432	477	296	395	404
ENSG00000157637.13|SLC38A10	512	721	1010.61	702	650	813
ENSG00000157657.14|ZNF618	148	196	183	113	143	147
ENSG00000157680.15|DGKI	339	510	276	302	310	537
ENSG00000157693.15|TMEM268	382	333	401	302	394	387
ENSG00000157734.14|SNX22	299.95	276.88	332.67	178.21	323.97	274.78
ENSG00000157741.15|UBN2	712	902	949	590	816	992
ENSG00000157764.13|BRAF	834.67	909.07	976.18	627.98	871.92	897.25
ENSG00000157766.16|ACAN	462	420	578	296	533	403
ENSG00000157778.8|PSMG3	568	698	753	494	694	740
ENSG00000157782.9|CABP1	4	13	7	13	5	11
ENSG00000157796.18|WDR19	925	1014	1083	605	975	1075
ENSG00000157800.18|SLC37A3	1290	1390	1460	1021	1471	1459
ENSG00000157823.17|AP3S2	817.15	876.78	1002.44	713.5	840.31	926.08
ENSG00000157827.20|FMNL2	2204.91	2307.98	2517	1490.89	2377.94	2268
ENSG00000157833.13|GAREM2	1506	1622	2175	1307	1748	1641
ENSG00000157837.16|SPPL3	1168	1244	1421	875	1189	1362
ENSG00000157851.17|DPYSL5	4655	5919	6783	4972	5741	6371
ENSG00000157869.15|RAB28	300	352	360	206	346	342
ENSG00000157870.16|PRXL2B	571	677	946.97	603.9	682	704
ENSG00000157873.17|TNFRSF14	47	80.7	67.27	72.94	41.98	68.57
ENSG00000157881.14|PANK4	480	569	816	524	589	633
ENSG00000157890.17|MEGF11	409	295	596	228	530	303
ENSG00000157895.11|C12orf43	387	409	474	307	465	386
ENSG00000157911.10|PEX10	354.82	385.8	468.99	311.38	422.29	420.95
ENSG00000157916.20|RER1	1494.18	1777.2	1838.01	1254.62	1625.71	1774.05
ENSG00000157927.16|RADIL	67	104	129	73	93	85
ENSG00000157933.10|SKI	1190	1391	1744	1162	1455	1662
ENSG00000157954.15|WIPI2	1889	2247	2213	1777	2009	2275
ENSG00000157978.11|LDLRAP1	293	364	377	232	306	309
ENSG00000157985.19|AGAP1	1920.99	1611	2490	1316	2253	1607.99
ENSG00000157992.12|KRTCAP3	7	9	17	11	10	19
ENSG00000157999.5|ANKRD61	19	23	22	10	23	17
ENSG00000158006.14|PAFAH2	456	473	514	265	492	458
ENSG00000158008.9|EXTL1	42	37	47	35	27	48
ENSG00000158019.20|BABAM2	448	431	578	286.51	503	425
ENSG00000158023.10|WDR66	72	79	81	45	47	84
ENSG00000158042.8|MRPL17	352	433	501	281	397	426
ENSG00000158062.20|UBXN11	412.15	546.05	571.12	440.03	450.06	612.04
ENSG00000158079.16|PTPDC1	224	221	246	158	205	253
ENSG00000158092.7|NCK1	707	730	751	530	760	720
ENSG00000158104.11|HPD	22	32	21	21	20	35
ENSG00000158106.14|RHPN1	320	485	651	475	408	495
ENSG00000158109.15|TPRG1L	341	385	408	314	389	428
ENSG00000158122.12|PRXL2C	170	193	168	139	189	219
ENSG00000158158.12|CNNM4	476	582	647	464	529	646
ENSG00000158161.16|EYA3	721	817	921	653	883	874
ENSG00000158163.15|DZIP1L	71	103	91	60	73	75
ENSG00000158169.13|FANCC	522	624	638	462	617.51	638.11
ENSG00000158186.13|MRAS	658	779	690	543	606	733
ENSG00000158195.11|WASF2	2031	2480	2663.97	1742.97	2372.97	2466
ENSG00000158201.10|ABHD3	652	660	696	449	710	658
ENSG00000158220.14|ESYT3	24	34	33	13	25	31
ENSG00000158234.12|FAIM	70	108	99	63	98	79
ENSG00000158246.8|TENT5B	35	72	50	63	36	73
ENSG00000158258.16|CLSTN2	75	56	110	31	107	82
