Ctrl_923_R2B1	Ola_923_R2B1	Ctrl_923_R3B1	Ola_923_R3B1	Ctrl_923_R1B2	Ola_923_R1B2
ENSG00000134001.13|EIF2S1	2668	2507	3079	2031	2767	2788
ENSG00000134013.15|LOXL2	87.86	112.96	101.93	68.82	67.38	58
ENSG00000134014.17|ELP3	890	913	1099	712	956	950
ENSG00000134030.14|CTIF	558	670	778	528	542	559
ENSG00000134046.12|MBD2	694	686	849	574	806	723
ENSG00000134049.6|IER3IP1	837.84	854.28	901.45	620.78	829.81	812.95
ENSG00000134056.12|MRPS36	292	275	314	217	318	329
ENSG00000134057.15|CCNB1	3939	3806	4369	2900	4518	3750
ENSG00000134058.12|CDK7	356	372	382	276	374	378
ENSG00000134070.5|IRAK2	111	158	128	93	124	155
ENSG00000134072.11|CAMK1	195.82	216.11	216.91	148.56	177.12	183.55
ENSG00000134077.16|THUMPD3	1100.76	1020.5	1166.74	800.84	1216.81	1164.3
ENSG00000134086.7|VHL	1420	1369	1584	1116	1446	1470
ENSG00000134107.4|BHLHE40	1079	1163	1881	1366	1660	1711
ENSG00000134108.13|ARL8B	1303	1229	1456	931	1353	1339
ENSG00000134109.11|EDEM1	647	652	674	456	609	653.98
ENSG00000134121.10|CHL1	1926.98	2168	2218.99	1736	2132.98	2397.97
ENSG00000134138.20|MEIS2	854.61	883.46	1075.83	757.94	1014.12	907.11
ENSG00000134146.12|DPH6	219	207	213	141	251	252
ENSG00000134152.11|KATNBL1	286	310	374	260	386	305
ENSG00000134153.10|EMC7	783	730	921	622	836	828
ENSG00000134186.12|PRPF38B	1511	1628	1848	1269	1789	1556
ENSG00000134202.10|GSTM3	1087	1119	1268	902	1257	1193
ENSG00000134207.16|SYT6	290	250	374	249	264	271
ENSG00000134215.16|VAV3	842	744	1072	711	946	830
ENSG00000134222.16|PSRC1	3362	3452	4611	3023	4036	3668
ENSG00000134243.12|SORT1	9493	9660	11114	7849	10690	10541
ENSG00000134245.18|WNT2B	48.33	75.48	78.68	34.86	69.45	51.86
ENSG00000134247.10|PTGFRN	5312	6023	6602	4882	5967	6047
ENSG00000134248.13|LAMTOR5	679	675.48	765	540.36	777	687
ENSG00000134250.20|NOTCH2	4142.7	4615.74	5341.84	3719.3	4721	4825.04
ENSG00000134253.10|TRIM45	310	405	467	328	436	370
ENSG00000134255.14|CEPT1	485.48	438	498.97	315.67	485	418
ENSG00000134256.12|CD101	54.96	58	74.82	50	54.41	46
ENSG00000134262.13|AP4B1	301.28	339.79	332.54	261.39	316.08	285.96
ENSG00000134265.13|NAPG	677	745	747	561	699	688
ENSG00000134278.15|SPIRE1	1759.36	1739.45	2086.86	1434.62	2077.08	1915.13
ENSG00000134283.17|PPHLN1	952	945.67	1190	847.9	1114.59	1018
ENSG00000134285.11|FKBP11	231	276	430	241	310	269
ENSG00000134287.10|ARF3	4295.88	4633.03	5304.8	3823	5274.26	5067
ENSG00000134291.12|TMEM106C	2104	1985	2420	1653	2396	2016
ENSG00000134294.14|SLC38A2	3918	4002	4723	3146	4349	4249
ENSG00000134297.6|PLEKHA8P1	27.12	47.08	35.49	30.35	32.54	42.66
ENSG00000134308.14|YWHAQ	8786	8447	10122	6853	10074	8894
ENSG00000134313.15|KIDINS220	2245	2323	2842	1924	2498	2624
ENSG00000134317.18|GRHL1	43	41	48	43	47	48
ENSG00000134318.14|ROCK2	2261	2018	2452	1498	2322	2270
ENSG00000134323.12|MYCN	5471	6004	7270	5782	6186	6231.98
ENSG00000134324.11|LPIN1	1001	1061	1235	826	1169	1021
ENSG00000134326.11|CMPK2	37	41	42	32	39	55
ENSG00000134330.18|IAH1	221.09	248.98	239.36	173.33	257.5	162.69
ENSG00000134333.14|LDHA	13563.05	13305.5	16777.5	11638.21	16353.67	14429.01
ENSG00000134352.20|IL6ST	3490	3379.99	3833	2688	3931	3973
ENSG00000134363.12|FST	316	369	299	268	354	428
ENSG00000134369.15|NAV1	1714	1880	2220	1639	1977	1876
ENSG00000134371.12|CDC73	815	783	954	612	822	887
ENSG00000134375.11|TIMM17A	1172	1136	1372	830	1321	1231
ENSG00000134376.16|CRB1	472	430	527	334	512	468
ENSG00000134419.15|RPS15A	7024.31	7012.76	7323.45	4883.37	7179.49	6416.73
ENSG00000134440.12|NARS	4037	3951	4614	3210	4593	4309
ENSG00000134444.14|RELCH	528	579	680	462	555	663
ENSG00000134452.19|FBH1	635.9	662.65	745.63	524.54	691.28	641.6
ENSG00000134453.16|RBM17	723	837	1044	638	901	747
ENSG00000134461.16|ANKRD16	44	59.07	35.94	38.15	55	41.1
ENSG00000134480.15|CCNH	642.23	613.07	755.46	484.44	709.34	721.54
ENSG00000134490.14|TMEM241	169	157	215	135	167	153
ENSG00000134504.13|KCTD1	305	305	360	243	341	383
ENSG00000134508.12|CABLES1	310	299	378.21	269	358.9	299
ENSG00000134531.10|EMP1	405	436	412	367	423	387
ENSG00000134532.17|SOX5	535	556	620	404	658	647
ENSG00000134569.10|LRP4	3129.92	3372.63	4281.2	2870.92	3643.23	3565.55
ENSG00000134574.11|DDB2	224	238	328	249	299	267
ENSG00000134575.10|ACP2	902	973	1258.98	809	1058	1001
ENSG00000134590.13|RTL8C	761	898	1169.88	801	962	895.84
ENSG00000134594.5|RAB33A	24	23	29	13	40	14
ENSG00000134597.16|RBMX2	479.99	499	624	397	585	473
ENSG00000134644.15|PUM1	2761	2872	3397	2339	3320	2933
ENSG00000134668.12|SPOCD1	17	30	17	12	14	24
ENSG00000134684.10|YARS	2253	2106.99	2841.91	1801	2695	2299.99
ENSG00000134686.18|PHC2	3486	3726	4445.01	3262	4167	3746.49
ENSG00000134690.11|CDCA8	1272	1170	1635	1071	1502	1295
ENSG00000134697.13|GNL2	1587	1587	2020	1324	1847	1786
ENSG00000134698.11|AGO4	451	398	482	320	490	386
ENSG00000134716.11|CYP2J2	57	91	95	54	64	57
ENSG00000134717.18|BTF3L4	1619.62	1402.8	1676.92	1185.55	1720.84	1650.26
ENSG00000134744.14|TUT4	1442	1553	1815	1126	1616	1474
ENSG00000134748.13|PRPF38A	1506	1405	1867	1205	1707	1553
ENSG00000134758.14|RNF138	1023	874	948.94	684	989	974
ENSG00000134759.14|ELP2	1503.27	1543.46	1667.23	1140.42	1624.69	1494.52
ENSG00000134769.21|DTNA	2520	2430	2956	2003	2848	2796
ENSG00000134775.15|FHOD3	161.16	143.26	175.15	91.77	191.45	110.13
ENSG00000134779.15|TPGS2	1560.84	1554.74	2051.85	1268.23	1771.55	1609.87
ENSG00000134780.10|DAGLA	573	808	1047	744	642	777
ENSG00000134802.17|SLC43A3	41	49	35	18	31	27
ENSG00000134809.9|TIMM10	647	579	720	494	784	575
ENSG00000134815.19|DHX34	448	551	727	501	599	531
ENSG00000134824.14|FADS2	10979.95	11035.31	15231.85	10073.71	13410.53	12039.13
ENSG00000134825.15|TMEM258	949	878	1010.68	719	1141.11	874.54
ENSG00000134851.13|TMEM165	999	916	1049.2	693	995	949
ENSG00000134852.15|CLOCK	741	704	841.8	545	829	840
ENSG00000134853.12|PDGFRA	2019	1768.48	1789.14	1051	1726.98	1589
ENSG00000134864.10|GGACT	14.26	19.23	28.06	11.09	17.1	17.33
ENSG00000134871.18|COL4A2	9394	11662	15729	11069	11374	12318
ENSG00000134874.17|DZIP1	921.84	1019.75	1062	660.67	940.02	820.07
ENSG00000134882.15|UBAC2	1009	1030	1278	874	1138	1060
ENSG00000134884.15|ARGLU1	4055	4301	4937	3182	4561	3923
ENSG00000134897.14|BIVM	522.37	506.38	533.83	366.65	599.17	482.82
ENSG00000134899.20|ERCC5	729.63	785.62	901.17	629.35	808.83	758.18
ENSG00000134900.12|TPP2	1628	1578	1827	1187	1778	1683
ENSG00000134901.13|KDELC1	313	300	410	272	381	323
ENSG00000134905.17|CARS2	566.14	627.36	779.08	551.6	660.85	622.33
ENSG00000134909.18|ARHGAP32	860	945	1054	789	977	858
ENSG00000134910.13|STT3A	3327	3440	4039	2598	3556	3461
ENSG00000134954.14|ETS1	1104	1027	1441	902	1244	1274
ENSG00000134955.11|SLC37A2	30	28	29	15	37	18
ENSG00000134970.14|TMED7	1640.76	1423.59	1617.75	1140.31	1658.89	1576.11
ENSG00000134982.17|APC	2245	2067	2725	1593	2216	2292
ENSG00000134986.13|NREP	550.49	501	576.41	386.35	538.92	505.5
ENSG00000134987.11|WDR36	1021	994	1058	692	1012	1014
ENSG00000135002.12|RFK	280	242	293	178	280	251
ENSG00000135018.14|UBQLN1	3006	2777	3502	2355	3296	3042
ENSG00000135040.15|NAA35	661	610	759	494	665	629
ENSG00000135045.7|C9orf40	98	87	131	83	109	96
ENSG00000135046.14|ANXA1	272	276	349	208	357	300
ENSG00000135047.15|CTSL	416	405	429	292	440	441
ENSG00000135048.14|CEMIP2	1265	1434	1457	1136	1459	1559
ENSG00000135049.15|AGTPBP1	742	712	821	530	754	730
ENSG00000135052.16|GOLM1	7032	6906	8598	5688	7894	7266
ENSG00000135063.19|FAM189A2	25	35	33	21	31	34
ENSG00000135069.14|PSAT1	2315	1991	2641	1726	2619	2156
ENSG00000135070.15|ISCA1	775	750.97	935	648.99	906.73	785
ENSG00000135074.15|ADAM19	4801	5912	6458	5096	6046	6475
ENSG00000135083.15|CCNJL	292	337	407	263	340	356
ENSG00000135090.14|TAOK3	666	647	804	475	776	630
ENSG00000135093.13|USP30	341	330	323	287	390	281
ENSG00000135097.7|MSI1	1123	1236	1755	1224	1381	1259
ENSG00000135108.14|FBXO21	2418	2373	2697	1977	2674	2290
ENSG00000135116.9|HRK	89	88	92	67	78	96
ENSG00000135119.14|RNFT2	357	348	477	333	420	428
ENSG00000135124.14|P2RX4	174	205	244	167	199	203
ENSG00000135127.11|BICDL1	148	176	208	127	189	135
ENSG00000135144.7|DTX1	286	383	420	342	368	376
ENSG00000135148.12|TRAFD1	1275	1207	1457	1073	1436	1300
ENSG00000135164.18|DMTF1	2334.09	2406.56	2956.66	1847.37	2575.02	2118
ENSG00000135185.12|TMEM243	138.91	143.44	159.34	105.63	152.98	143
ENSG00000135205.15|CCDC146	46	49	81	38	58	47
ENSG00000135211.6|TMEM60	311	330	401	250	362	330
ENSG00000135241.17|PNPLA8	799	791	929.23	572	921	884
ENSG00000135245.10|HILPDA	671.36	656.78	829.53	503.1	987.39	742.38
ENSG00000135249.8|RINT1	579.08	614.82	812.37	475.52	734.45	655.11
ENSG00000135250.17|SRPK2	2440	2445	2716.03	1946.05	2658.07	2507
ENSG00000135253.13|KCP	1	10.19	7.15	10.18	12.23	8.13
ENSG00000135297.15|MTO1	457	445	583	375	490	507
ENSG00000135298.14|ADGRB3	484	532	550	325	515	480
ENSG00000135299.17|ANKRD6	127.06	136.15	163.67	122.97	134.41	142.1
ENSG00000135314.12|KHDC1	31	44	33	21	27	22
ENSG00000135315.12|CEP162	358	324	365	270	330	326
ENSG00000135316.17|SYNCRIP	7254.37	7026.55	8959.81	5703.67	8103.5	7882.79
ENSG00000135317.13|SNX14	968.89	932.78	1067.08	647.83	914.75	927.18
ENSG00000135318.12|NT5E	250	182	251	115	251	149
ENSG00000135324.6|MRAP2	226	227	259	184	233	201
ENSG00000135334.9|AKIRIN2	1560	1422	1961	1280	1765	1758
ENSG00000135336.14|ORC3	877	804	987	644	874	916
ENSG00000135338.14|LCA5	126	137	128	120	122	141
ENSG00000135341.18|MAP3K7	1233	1168	1380	945	1296	1302
ENSG00000135362.14|PRR5L	653	638	829	586	784	772
ENSG00000135365.15|PHF21A	872	923	1137	751	937	825
ENSG00000135372.9|NAT10	1618	1630	1884	1288	1775	1534
ENSG00000135387.21|CAPRIN1	9589	9513	11809	7490	11045	10581
ENSG00000135390.19|ATP5MC2	3666	3477	4361	2889	4190	3532
ENSG00000135392.16|DNAJC14	1343.36	1267.35	1504.41	958.09	1343.82	1252.95
ENSG00000135404.11|CD63	11561	11950	14818	10289	13612	12363
ENSG00000135406.14|PRPH	13.22	21	12	20.78	17.12	16.83
ENSG00000135407.10|AVIL	24.23	45.19	52	30	55.27	36.13
ENSG00000135414.9|GDF11	3006.41	3087.95	3788	2499.48	3342.74	3081.08
ENSG00000135424.16|ITGA7	7576	9098	10498	7744	9413	8567
ENSG00000135437.9|RDH5	156.76	203.89	195.45	139.91	170.87	165.21
ENSG00000135439.11|AGAP2	1250.87	1578.73	1798.79	1327.78	1435.89	1464.95
ENSG00000135441.7|BLOC1S1	864.9	747.4	968.1	643.83	904.74	814.46
ENSG00000135446.17|CDK4	4862.79	4891.26	5760.43	4151.9	5563.6	4864.27
ENSG00000135451.13|TROAP	963.94	1283.97	1672.98	1105	1193.97	1071.98
ENSG00000135452.10|TSPAN31	478.21	461.74	518.57	387.1	498.4	447.73
ENSG00000135454.14|B4GALNT1	1429.9	1681.19	2101.47	1377.94	1762.98	1612.53
ENSG00000135457.9|TFCP2	1190	1147	1441	931	1393	1279
ENSG00000135469.13|COQ10A	335	361	431	254	375.31	341.5
ENSG00000135472.9|FAIM2	135	165	220	158	167	164
ENSG00000135473.15|PAN2	1765	1960	2097	1507	2028	1733
ENSG00000135476.11|ESPL1	1391	1509	1948	1292	1693	1404
ENSG00000135482.7|ZC3H10	222	254.56	362	212.87	311.57	292.48
ENSG00000135486.17|HNRNPA1	34435.28	33503.55	39786.91	25237.08	38503.67	32435.22
ENSG00000135502.17|SLC26A10	310.1	299.81	409.53	238.06	353.02	210.47
ENSG00000135503.13|ACVR1B	852	901	942	683	882	921
ENSG00000135506.16|OS9	3787	3745	4581	3032	4194	3764
ENSG00000135519.8|KCNH3	69	84	100	83	76	88
ENSG00000135521.9|LTV1	746	662	805	511	813	755
ENSG00000135525.18|MAP7	12	5	14	1	10	11
ENSG00000135535.17|CD164	5174	5141	5408	4019	5381	5481
ENSG00000135537.16|AFG1L	87	76	96	72	107	100
ENSG00000135540.11|NHSL1	1395	1741	1960	1275.95	1652	1758
ENSG00000135541.21|AHI1	527	530	599	372	583	452
ENSG00000135547.9|HEY2	43	36	84	27	61	59
ENSG00000135549.15|PKIB	347.99	294	408	240	395	410
ENSG00000135587.9|SMPD2	105.77	93.54	107.25	102.86	78	87.75
ENSG00000135596.18|MICAL1	2190	2491	3340	2087	2583	2223
ENSG00000135597.18|REPS1	778.72	796	881	625	815.49	703.95
ENSG00000135617.4|PRADC1	148	151	183	122	146	170
ENSG00000135622.13|SEMA4F	547	565	644	384	548	524
ENSG00000135624.16|CCT7	6204	6175	7869	5062	7458	6673
ENSG00000135631.16|RAB11FIP5	216	235	250	196	232	206
ENSG00000135632.12|SMYD5	561	570	829	511	744	613
ENSG00000135637.13|CCDC142	224.28	287.18	350.36	202.07	281.88	227.09
ENSG00000135643.5|KCNMB4	31	13	30	24	33	30
ENSG00000135655.16|USP15	666	628	702	481	725	711
ENSG00000135677.11|GNS	4090	4202	4927	3271	4432	4454
ENSG00000135678.12|CPM	160	115	178	73.03	156.02	110.06
ENSG00000135679.24|MDM2	2114.23	2315.43	2597.26	1891.35	2236.04	2425.94
ENSG00000135686.13|KLHL36	413	370	393	299	359	404
ENSG00000135698.10|MPHOSPH6	421	465	506	368	496	415
ENSG00000135709.12|KIAA0513	115	155	174	132	135	187
ENSG00000135720.13|DYNC1LI2	4228.12	4619.04	5164.49	3424.66	4769.34	4349.14
ENSG00000135722.9|FBXL8	35	57.53	46.84	37.31	45	38
ENSG00000135723.14|FHOD1	73.7	83.4	117	103	100	96.67
ENSG00000135736.6|CCDC102A	62	68	78	54	69	68
ENSG00000135740.17|SLC9A5	16.3	16.6	14	11	24	16.33
ENSG00000135744.8|AGT	21101	24753	28437	21271	25129	24731
ENSG00000135749.19|PCNX2	310.71	341.23	481.39	298.27	364.18	416.21
ENSG00000135763.10|URB2	760	837	1023	664	995	872
ENSG00000135766.8|EGLN1	733	717	934	654	962	904
ENSG00000135773.13|CAPN9	16	19	12	10	19	16
ENSG00000135775.14|COG2	975	969	1116	725	1109	885
ENSG00000135776.5|ABCB10	416	417	524	313	461	434
ENSG00000135778.12|NTPCR	666.29	639.77	805.61	551.73	819.82	699.79
ENSG00000135801.9|TAF5L	728	616	873	531	758	707
ENSG00000135821.18|GLUL	11280	11910	13609	9491	12568	11812
ENSG00000135823.14|STX6	1654.63	1486.23	1912.55	1257.44	1787.79	1742.85
ENSG00000135824.12|RGS8	16	16	16	15	22	22
ENSG00000135828.11|RNASEL	60	50	37	40	51	40
ENSG00000135829.17|DHX9	8656	8275	10422	6769	9601	9015
ENSG00000135835.12|KIAA1614	54.38	79.65	87.76	68.82	71.17	66.54
ENSG00000135837.16|CEP350	917	943	1161	768	1009	962
ENSG00000135838.13|NPL	79	103	116	72	101	73
ENSG00000135845.10|PIGC	437	408	451	315	501	415
ENSG00000135862.6|LAMC1	9853	10717	13356	9333	12148	12299
ENSG00000135870.11|RC3H1	429	443	493	314	451	414
ENSG00000135899.17|SP110	199.89	214	298	165.69	256.27	214.76
ENSG00000135900.4|MRPL44	626.96	600	746	490	721	628
ENSG00000135905.19|DOCK10	2094	1759	2464	1345	2251	1799
ENSG00000135912.11|TTLL4	934	1015	1193	786	1118	865
ENSG00000135913.11|USP37	804.48	788.93	897.19	630.04	824.46	966.91
ENSG00000135916.16|ITM2C	8854	9091	11956	7978	10273	9394
ENSG00000135917.15|SLC19A3	61	82	126	85	96	75
ENSG00000135919.13|SERPINE2	372	315	386	219	391	292
ENSG00000135924.15|DNAJB2	1221	1508	1860	1299	1625	1443
ENSG00000135926.15|TMBIM1	60	74	51	57	62	60
ENSG00000135930.14|EIF4E2	1750.94	1613.94	2105.82	1291.8	1899.72	1612.85
ENSG00000135931.17|ARMC9	482	481	620	394	573	511
ENSG00000135932.11|CAB39	1214	1059	1387	942	1449	1282
ENSG00000135940.6|COX5B	741	762	990	740	892	913
ENSG00000135945.10|REV1	946.61	884.85	1081.1	705.9	1065.05	940.25
ENSG00000135951.15|TSGA10	62	58	47	50	68	54
ENSG00000135953.11|MFSD9	255	227	303	212	280	260
ENSG00000135956.8|TMEM127	816	850	1058	676	895	850
ENSG00000135966.13|TGFBRAP1	845	808	1011	697	951	849
ENSG00000135968.20|GCC2	656.64	637.11	745.45	468.57	683.39	663.43
ENSG00000135972.9|MRPS9	564.81	571.81	740	463	672.82	639
ENSG00000135974.10|C2orf49	554	569	620	453	633	607
ENSG00000135976.19|ANKRD36	147.85	147.92	207.63	131.47	159.35	158.96
ENSG00000135999.12|EPC2	913	852	1187	774	1058	934
ENSG00000136002.18|ARHGEF4	1291	1527	1659	1240	1249	1286
ENSG00000136003.15|ISCU	497	500	590	391	582	528
ENSG00000136010.14|ALDH1L2	160	136	134	82	97	115
ENSG00000136021.18|SCYL2	993.99	859	1023	639	991	865
ENSG00000136026.14|CKAP4	2481	2270	3015	2062	2725	2524
ENSG00000136040.9|PLXNC1	46.51	43	54.13	25	47	55
ENSG00000136044.12|APPL2	573	626	716	440	647	576
ENSG00000136045.12|PWP1	988	905	1174	810	1114	1057
ENSG00000136048.14|DRAM1	75	64	85	45	82	67
ENSG00000136051.14|WASHC4	1235	1214	1374	975	1305	1271
ENSG00000136052.9|SLC41A2	283	273	242	183	284	265
ENSG00000136068.14|FLNB	2122.86	2403.98	2785	1901.95	2111.95	2095.62
ENSG00000136098.17|NEK3	92	92	102	57	109	95
ENSG00000136099.13|PCDH8	287	431	512	350	345	386
ENSG00000136100.14|VPS36	476	498	673.25	423	580	504.15
ENSG00000136104.20|RNASEH2B	255	239	268	194	255	233
ENSG00000136108.15|CKAP2	1882	1940	2368	1480	2244	2055
ENSG00000136111.13|TBC1D4	172	177	193	139	167	188
ENSG00000136114.17|THSD1	160.51	172.44	249.68	132.54	215.97	191.02
ENSG00000136122.16|BORA	200.15	185.71	199.24	179.96	213.06	211.26
ENSG00000136141.15|LRCH1	188	200	179	126	219	180
ENSG00000136143.15|SUCLA2	479	464	592	353	523	526.14
ENSG00000136144.12|RCBTB1	392	421	498	354	449	434
ENSG00000136146.14|MED4	481.82	404	522.94	314	501	448
ENSG00000136152.15|COG3	313	290.94	373.98	221.78	347.92	326
ENSG00000136153.20|LMO7	181	177.99	183.71	115.72	194	169
ENSG00000136156.14|ITM2B	1892	1668	1884	1365	1904	1779
ENSG00000136158.12|SPRY2	2066	2208	2960	2014	2484	2356
ENSG00000136159.4|NUDT15	217	182	285	157	240	285.86
ENSG00000136160.16|EDNRB	736	673	878	597	876	851
ENSG00000136161.12|RCBTB2	146	139	123	93	127	114
ENSG00000136169.16|SETDB2	56	64	78	51	48	72
ENSG00000136193.17|SCRN1	8983	8751	10314	6958	9793	9008
ENSG00000136197.12|C7orf25	24.54	27.65	38.61	17.74	30.68	50.25
ENSG00000136205.17|TNS3	463	477	620	363	493	456
ENSG00000136213.10|CHST12	487	501	611	424	467	512
ENSG00000136231.14|IGF2BP3	2316.72	2412.54	2796.51	1739.14	2618.94	2399.55
ENSG00000136235.16|GPNMB	6	16	12	18	13	19
ENSG00000136237.18|RAPGEF5	161	169	217	141	196	156
ENSG00000136238.18|RAC1	8782.83	8498.68	10200.22	6955.84	9862.18	9035.28
ENSG00000136240.10|KDELR2	5206	5308.05	5911	4238.03	5657	5399.02
ENSG00000136243.17|NUPL2	840	869	892.6	565	952	734
ENSG00000136247.14|ZDHHC4	1004	1080	1161.91	861.12	1100.68	954.22
ENSG00000136261.15|BZW2	1696.99	1631	2094.97	1361	2051	1794
ENSG00000136270.14|TBRG4	1305	1386	1814	1274	1526	1454
ENSG00000136271.10|DDX56	1188	1358	1545	1095	1465	1245
ENSG00000136273.13|HUS1	256	269	374	194	322	300
ENSG00000136274.9|NACAD	738	956	1047	859	813	920
ENSG00000136279.20|DBNL	1429.29	1666.34	2051.68	1443	1768.05	1643.53
ENSG00000136280.16|CCM2	433	506	607	451	554	503
ENSG00000136295.15|TTYH3	6956	9358	11952	9296	8343	9642
ENSG00000136297.14|MMD2	15	19	20	8	19	13
ENSG00000136305.11|CIDEB	11.27	3.45	19.44	0	6.45	11.08
ENSG00000136319.12|TTC5	495.07	466.66	512	383	505.49	473.57
ENSG00000136367.14|ZFHX2	78.02	94	148.93	50	78	90.03
ENSG00000136371.10|MTHFS	106.19	99	91.81	100.21	101.13	72.97
ENSG00000136378.15|ADAMTS7	84	80	125.94	60	87	45
ENSG00000136379.12|ABHD17C	1102	1048	1128	898	1241	1193
ENSG00000136381.13|IREB2	2212	1969	2350	1595	2285	2141
ENSG00000136425.13|CIB2	198.75	203	219	170.93	182.69	170.9
ENSG00000136436.14|CALCOCO2	546	475	595	370	539	410
ENSG00000136444.10|RSAD1	648	637	738	500	681	597
ENSG00000136448.12|NMT1	2349	2490	2840	1949	2699	2489
ENSG00000136450.13|SRSF1	7288.38	6870.43	8880.22	5697.35	8239.94	7577.38
ENSG00000136451.9|VEZF1	2478	2308	2929	1704	2727	2396
ENSG00000136463.8|TACO1	406	351	454	312	481	397
ENSG00000136478.7|TEX2	889	958	1223	739	940	960
ENSG00000136485.15|DCAF7	5217	5407	6418	4379	5914	5649
ENSG00000136490.9|LIMD2	344.55	364.36	507.09	351.82	411.19	366.69
ENSG00000136492.8|BRIP1	633	576	824	516	768	814
ENSG00000136504.12|KAT7	2796	3179.88	3558	2424	3299.96	3303.96
ENSG00000136514.3|RTP4	9	12	18	11	8	21
ENSG00000136518.17|ACTL6A	1366.17	1222.6	1635	996	1459.99	1327
ENSG00000136521.13|NDUFB5	891	950	1104	806	1066	1089
ENSG00000136522.13|MRPL47	776.83	655.4	821	600	835	735
ENSG00000136527.18|TRA2B	4574	4329	5514	3540	5146	4349
ENSG00000136536.15|MARCH7	1807.67	1890.9	1997.82	1322.95	1899.79	1764.33
ENSG00000136542.9|GALNT5	34	91	78	65	71	96
ENSG00000136560.13|TANK	533	506	542	414	543	537
ENSG00000136603.14|SKIL	270	304	361	198	289	278
ENSG00000136628.18|EPRS	1912	1844	2127	1477	2064	2032
ENSG00000136631.14|VPS45	1189.25	1158.23	1302.68	916.35	1302.07	1157.25
ENSG00000136636.13|KCTD3	927	817	887	624	929	810
ENSG00000136643.12|RPS6KC1	760	707	763	513	744	754
ENSG00000136682.14|CBWD2	578.34	460.07	617.94	374.62	595.94	493.07
ENSG00000136699.19|SMPD4	1775.2	2149.03	2713.71	1898.24	2199.94	2039.46
ENSG00000136709.12|WDR33	1737	1743	2119	1498	1884	1810
ENSG00000136710.10|CCDC115	282.94	294.97	316.55	236.02	271.38	256.91
ENSG00000136715.18|SAP130	1120	1171	1501	1028	1270	1228
ENSG00000136717.15|BIN1	506	483	674	518	537	564
ENSG00000136718.9|IMP4	803.06	894.03	1156.45	751.98	1028.62	982.09
ENSG00000136720.7|HS6ST1	1566	2183	2119	1882	1772	2226
ENSG00000136731.12|UGGT1	3047	3186	3716	2613	3461	3451
ENSG00000136738.15|STAM	282	331	381	254	374	373
ENSG00000136754.17|ABI1	380.36	372	510.11	321.49	464.34	372
ENSG00000136758.18|YME1L1	1900.09	1904.4	2208.09	1544.76	2128.86	1947.26
ENSG00000136770.11|DNAJC1	157	153	160	125	157	148
ENSG00000136783.10|NIPSNAP3A	115.94	106.93	138	112	126	130
ENSG00000136802.11|LRRC8A	1629	1948	2433	1645	1853	1910
ENSG00000136807.13|CDK9	398	472	558	375	483	463
ENSG00000136810.13|TXN	1906	1735	2001	1470	2071	1858
ENSG00000136811.16|ODF2	1945	2017	2613	1606	2417.96	1962
ENSG00000136813.14|ECPAS	1816	1883	2136	1464	2039	1909
ENSG00000136816.16|TOR1B	719	774	860	610	813	758
ENSG00000136819.15|C9orf78	1010	1023	1243	770	1179	1005
ENSG00000136824.19|SMC2	1677	1698	2086	1349	1966	1879
ENSG00000136826.15|KLF4	51	68	70	52	54	59
ENSG00000136827.12|TOR1A	828	762	957	627	890	792
ENSG00000136828.19|RALGPS1	222	222	227	157	213	218
ENSG00000136830.12|FAM129B	670	739	914	689	705	725
ENSG00000136840.19|ST6GALNAC4	108	105	154	119	115	147
ENSG00000136842.14|TMOD1	389.88	365.42	411.25	300.71	392.42	374.33
ENSG00000136848.17|DAB2IP	1632	2036	2719	1826	2119	2165
ENSG00000136854.21|STXBP1	720.74	717	833.17	577.97	710.57	730.63
ENSG00000136856.17|SLC2A8	187	229	301	194	222	238
ENSG00000136859.10|ANGPTL2	614	724	929	575	717	653
ENSG00000136861.18|CDK5RAP2	3721	4011	4658	3074	4141	3890
ENSG00000136866.13|ZFP37	181	197	284	180	257	249
ENSG00000136868.11|SLC31A1	1723	1720	2038	1415	1946	1880
ENSG00000136870.10|ZNF189	366	362	478	294	412	404
ENSG00000136874.11|STX17	675	733	832	600	833	812
ENSG00000136875.12|PRPF4	1421.52	1487.72	1690.32	1141.25	1659.94	1614.88
ENSG00000136877.14|FPGS	483	464	656	461	616	518
ENSG00000136878.13|USP20	451	580	623	440	517	520
ENSG00000136888.7|ATP6V1G1	1320	1307	1606	1095	1447	1343
ENSG00000136891.14|TEX10	1197	1126	1378	870	1402	1373
ENSG00000136895.19|GARNL3	190	188	193	166	202	163
ENSG00000136897.8|MRPL50	740	601	788	534	811	674
ENSG00000136908.17|DPM2	934	1051	1314.96	864.98	1154	1101.92
ENSG00000136925.15|TSTD2	648.12	620.58	800.75	497.29	620.58	552.67
ENSG00000136928.7|GABBR2	1094	1295	1355	1003	1164	1289
ENSG00000136930.13|PSMB7	2047	1816	2551	1664	2363	2008
ENSG00000136932.13|TRMO	175	194	218	142	230	175
ENSG00000136933.16|RABEPK	410	434	525	369	519	452
ENSG00000136935.13|GOLGA1	845.18	802.36	1017.78	670.7	887.63	769
ENSG00000136936.10|XPA	125	99	146	101	138	90
ENSG00000136937.13|NCBP1	2431	2430	2876	1830	2792	2631
ENSG00000136938.9|ANP32B	3511	3313	4084	2569	4019	3577
ENSG00000136940.13|PDCL	546	462	550	400	530	491
