LMP_417_R1B1	LMP.Olap_417_R1B1	LMP_417_R2B2	LMP.Olap_417_R2B2	LMP_417_R3B2	LMP.Olap_417_R3B2
ENSG00000166710.19|B2M	26061	30390	27410	23442	29616	25472
ENSG00000166716.10|ZNF592	1634.76	1890	1420	1409.81	1239	1258
ENSG00000166734.20|CASC4	2609	2851.84	2479	2154.88	2398	2058.92
ENSG00000166747.12|AP1G1	2293	2438	1949	1724	1913	1796
ENSG00000166750.10|SLFN5	270	355	246	249	420	375
ENSG00000166762.18|CATSPER2	79.24	85	72.91	94.63	54.52	60.79
ENSG00000166770.10|ZNF667-AS1	304	331	283	257	284	243
ENSG00000166780.11|C16orf45	1866	2002	1473	1354	1094	1038
ENSG00000166783.22|MARF1	1305	1372	1232	1117	1050	986
ENSG00000166788.10|SAAL1	167	217	168	153	229	202
ENSG00000166793.11|YPEL4	72	120.05	66	62.7	61	39.88
ENSG00000166794.4|PPIB	5943.07	6407.14	5015.82	4252.79	6434.35	5607.91
ENSG00000166797.11|CIAO2A	576	702	597	544	932	867
ENSG00000166801.15|FAM111A	3248.85	3571	3523	3164.99	3195.98	3159.89
ENSG00000166803.13|PCLAF	451.45	638.58	539.81	535.96	727.23	700.33
ENSG00000166813.15|KIF7	175.64	163.37	122.28	131.38	243.54	242.28
ENSG00000166816.14|LDHD	142	205	106	100	139	132
ENSG00000166819.12|PLIN1	7	22	16	10	5	2
ENSG00000166821.9|PEX11A	232	229	201	167	205	202
ENSG00000166822.13|TMEM170A	356	458	424	362.85	388	345.46
ENSG00000166823.5|MESP1	67	58	38	30	57	49
ENSG00000166833.21|NAV2	2398.6	2523.67	2493.33	2562.59	1870.53	1673.75
ENSG00000166839.17|ANKDD1A	61.18	69.51	59.93	61.1	53.77	49.91
ENSG00000166845.15|C18orf54	416	512	513	511.96	597	628
ENSG00000166847.10|DCTN5	1599	1733	1407	1321.78	1970	1878
ENSG00000166848.6|TERF2IP	1352.29	1441	1105	926	1170.99	1056
ENSG00000166851.15|PLK1	986.73	1173.16	1204.61	1082.26	1678	1570.5
ENSG00000166855.9|CLPX	959	961	847	726	864	836
ENSG00000166860.3|ZBTB39	251	305	223	210	162	162
ENSG00000166863.12|TAC3	41	46	39	41	64	52
ENSG00000166881.10|NEMP1	2314	2752	2823	2663	3129	3053
ENSG00000166886.13|NAB2	630	626	518	498	700	687
ENSG00000166887.15|VPS39	2245	2534	1851	1710	1724	1424
ENSG00000166888.12|STAT6	16	27	14	21	27	28
ENSG00000166889.14|PATL1	2426	2847	2129	2053	2895	2791
ENSG00000166896.8|ATP23	75	99	80	74	112	74
ENSG00000166900.17|STX3	789	960	759	804	1143	1174
ENSG00000166902.5|MRPL16	610	662	480	417	587	499
ENSG00000166908.18|PIP4K2C	753	860	629	517	784	788
ENSG00000166912.17|MTMR10	605.88	720.79	636.4	514.88	534.48	397.94
ENSG00000166913.13|YWHAB	4143	4617	3739	3315	3909	3793
ENSG00000166922.8|SCG5	17	18	21	12	14	10
ENSG00000166924.9|NYAP1	153	147	99	152	75	110
ENSG00000166925.9|TSC22D4	1023	1103.8	734	692	904.02	973
ENSG00000166938.13|DIS3L	1793	1986	1595	1331	1665	1416
ENSG00000166946.14|CCNDBP1	867	900	627	524	796	750
ENSG00000166949.16|SMAD3	1405	1620	1240	1169	1473	1326
ENSG00000166963.13|MAP1A	7291	8004	5898	5589	7802	7805
ENSG00000166965.12|RCCD1	342	351	223	242	220	166
ENSG00000166971.17|AKTIP	454.92	494.29	376.93	373.36	384.04	350
ENSG00000166974.12|MAPRE2	968	1014	813	731	1130	1086
ENSG00000166979.13|EVA1C	21	27	34	26	13	14
ENSG00000166986.15|MARS	2507.57	2485.44	1850.53	1766.74	2165.45	2075.54
ENSG00000166987.15|MBD6	1532	1568	1176	1089	1100	1296
ENSG00000166997.8|CNPY4	600.47	656	482.69	454	464	459.67
ENSG00000167004.13|PDIA3	9220.82	10047.69	8662.81	7736.29	8414.21	7319.49
ENSG00000167005.14|NUDT21	2807	3306	2975	2736	3474	3344
ENSG00000167011.9|NAT16	6	19	13	9	25	35
ENSG00000167034.10|NKX3-1	26	49	33	30	89	85
ENSG00000167037.18|SGSM1	228	261	190	211	26	29
ENSG00000167065.13|DUSP18	125.68	170.61	122.69	120.87	136.11	156.93
ENSG00000167074.15|TEF	1354	1368	1092	991	485	503
ENSG00000167081.17|PBX3	513	556	519	483	608	643
ENSG00000167085.11|PHB	2256	2428.84	1613.35	1549	2252.23	2228
ENSG00000167088.11|SNRPD1	967	1090	942	813	1263	1265.86
ENSG00000167100.14|SAMD14	385.52	398.19	221.83	276.2	437.3	469.73
ENSG00000167103.12|PIP5KL1	34	43	33	34	60	70
ENSG00000167106.12|FAM102A	1516	1626.79	1065.94	1091.86	1749.57	2053.75
ENSG00000167107.12|ACSF2	361	372	267	241	289	298
ENSG00000167110.17|GOLGA2	2314	2443	1767	1625	1748	1710
ENSG00000167112.10|TRUB2	768	789	530	530	806	824
ENSG00000167113.11|COQ4	776	820	542	585	638	636
ENSG00000167114.13|SLC27A4	764	907	535	530	935	974
ENSG00000167118.10|URM1	1360	1333	1050	942	1099	1081
ENSG00000167123.19|CERCAM	1271	1362	816	792	1139	1141
ENSG00000167130.18|DOLPP1	1081	1117	868	834	893	841
ENSG00000167131.17|CCDC103	42.06	66.39	11.73	10.61	61.7	17.75
ENSG00000167136.7|ENDOG	98.27	136.79	94.89	96.84	84.93	93.78
ENSG00000167173.19|C15orf39	618.54	896.93	570	641	824	940
ENSG00000167182.15|SP2	963	1076	709	637	636	644
ENSG00000167186.11|COQ7	638	682	515	447	461	434
ENSG00000167191.12|GPRC5B	2474.88	2717.16	2200.33	2003.88	1608.94	1586.2
ENSG00000167193.8|CRK	2132	2323	1873	1632	2515	2465
ENSG00000167196.14|FBXO22	638.12	613.62	574.76	512.72	657.59	598.67
ENSG00000167202.11|TBC1D2B	798	844.34	751	700	855.71	902.55
ENSG00000167216.16|KATNAL2	78	88	100	97	80	73
ENSG00000167220.12|HDHD2	1184.08	1255.27	994.12	899.96	1205.93	1119.64
ENSG00000167232.14|ZNF91	730	860	781	792.49	631.42	567
ENSG00000167257.11|RNF214	714.43	799.8	619.78	559.46	568.09	524.41
ENSG00000167258.13|CDK12	1560	1802	1399	1379	1670	1615
ENSG00000167264.18|DUS2	202	232	134	160	193	152
ENSG00000167272.10|POP5	589	530	425	380	407	392
ENSG00000167280.16|ENGASE	770	829	547	552	610	654
ENSG00000167283.8|ATP5MG	2658.01	2736.09	2253.81	2058.45	2369.27	2247.37
ENSG00000167291.16|TBC1D16	1470	1704	1364	1357	1231	1354
ENSG00000167302.10|TEPSIN	397.84	490.42	326.1	282.46	452.53	445.59
ENSG00000167306.20|MYO5B	1120	1104.1	886.93	818.35	1310.81	1201
ENSG00000167315.18|ACAA2	22	21	27	30.65	63	47
ENSG00000167323.11|STIM1	271	285	255	226	101	110
ENSG00000167325.15|RRM1	2002	2381	2291	2084	2910	2884
ENSG00000167333.13|TRIM68	250	242	192	164	176	163
ENSG00000167363.14|FN3K	991	1129	671	737	753	798
ENSG00000167371.20|PRRT2	1343.47	1405.74	1065.15	1094	1070.45	994.99
ENSG00000167377.18|ZNF23	213.21	239.69	213.91	168.73	133.83	112.36
ENSG00000167378.8|IRGQ	1200	1234	1261	1165	925	802
ENSG00000167380.16|ZNF226	423	468	376	342	340	353
ENSG00000167384.10|ZNF180	179	172	196	150	229	197
ENSG00000167393.17|PAR|Y|PPP2R3B	333	420	300	289.5	310	327
ENSG00000167393.17|PPP2R3B	333	420	300	289.5	310	327
ENSG00000167394.13|ZNF668	89.83	87.39	76.69	84.17	106.45	116.59
ENSG00000167395.10|ZNF646	634.09	734.75	595.63	610.69	691.71	705.35
ENSG00000167397.15|VKORC1	729.33	732.73	775.97	1111.93	779.06	775.16
ENSG00000167434.10|CA4	13	18	7	9	7	10
ENSG00000167447.12|SMG8	703.96	867.4	643	621.83	798.31	763.06
ENSG00000167460.16|TPM4	14509.79	15541.69	13220.84	11436.14	13032.22	11978.01
ENSG00000167461.12|RAB8A	1966.65	2035.15	1785.16	1433.8	1936.74	1795.69
ENSG00000167468.16|GPX4	5234	5665	4009	3909	4973	4958
ENSG00000167470.12|MIDN	1511	1750	1448	1539	1326	1341
ENSG00000167483.18|FAM129C	43	43	19	17	22	23
ENSG00000167491.17|GATAD2A	1478	1661	1169	1081	1683	1958
ENSG00000167508.12|MVD	1229	1359	930	961	1314	1530
ENSG00000167513.9|CDT1	338	396	337	342	467	520
ENSG00000167515.10|TRAPPC2L	747	774	532	473	692	644
ENSG00000167522.16|ANKRD11	2071.26	2240.02	1641.38	1596.06	1964.06	2113.7
ENSG00000167523.13|SPATA33	203	242	207	168	222	198
ENSG00000167524.14|RSKR	158.12	129.65	119.85	118.23	118.7	101.82
ENSG00000167526.13|RPL13	3941.96	4146.98	3064.95	2754.87	3163.99	3157.91
ENSG00000167528.12|ZNF641	477	486	357	366	370	317
ENSG00000167535.8|CACNB3	977	1035	732	767	957	894
ENSG00000167536.14|DHRS13	509.86	652.66	486.5	517.74	430.03	499.85
ENSG00000167543.16|TP53I13	776	948.11	671	640	804	912
ENSG00000167548.15|KMT2D	1759.33	1752.93	1153.56	1363.61	1160	1128.98
ENSG00000167549.18|CORO6	885	960	493	473	895	846
ENSG00000167550.11|RHEBL1	44	77	50	39	68	59
ENSG00000167552.14|TUBA1A	9381.09	11717.01	8667.91	8557.58	18219.41	18157.02
ENSG00000167553.15|TUBA1C	92.82	81.1	45.07	77.18	75.61	62.59
ENSG00000167554.15|ZNF610	119	112	88	85	66	79
ENSG00000167555.14|ZNF528	338	346	294	271	273	285
ENSG00000167562.12|ZNF701	161.6	215.35	132.96	191.85	174.26	181.53
ENSG00000167565.13|SERTAD3	133.03	99	107	71	113	101
ENSG00000167566.17|NCKAP5L	827	859	609.49	479	727	809
ENSG00000167578.18|RAB4B	348.8	323.32	193.9	185.1	229.72	208.65
ENSG00000167588.13|GPD1	10071	10665	10096	8002	1242	1040
ENSG00000167595.15|PROSER3	245.33	292.88	219.14	231.45	213.61	251
ENSG00000167601.12|AXL	961	1102	769	799	1316	1456
ENSG00000167604.14|AD000864.1	38	50	34	20	37	48
ENSG00000167614.13|TTYH1	47	73	35	37	33	30
ENSG00000167615.16|LENG8	4219.44	4243.17	3217	3157.69	3273.75	3475.64
ENSG00000167617.3|CDC42EP5	56	74	50	37	39	38
ENSG00000167619.12|TMEM145	395	416	366	373	154	156
ENSG00000167625.10|ZNF526	69	110	94	106	118	132
ENSG00000167632.15|TRAPPC9	660	739	594	581	523	486
ENSG00000167635.11|ZNF146	719.26	787	671.55	535	722	585.79
ENSG00000167637.17|ZNF283	63	59	45	60	62	43
ENSG00000167645.17|YIF1B	301	373	292	314	340	354
ENSG00000167654.18|ATCAY	19	19	10	19	25	5
ENSG00000167657.14|DAPK3	928	1043	699	684	1072	1186
ENSG00000167658.16|EEF2	30638	36175	25151	22819	27582	30283
ENSG00000167670.16|CHAF1A	1488	1725	1464	1266	1984	2121
ENSG00000167671.12|UBXN6	1965.8	2000.24	1378.99	1205.29	1464.05	1478.68
ENSG00000167674.15|HDGFL2	1946	2019	1503	1297	1657	1688
ENSG00000167680.16|SEMA6B	90	114	57	55	156	135
ENSG00000167685.15|ZNF444	318	319	199	208	184	179
ENSG00000167693.17|NXN	227	257	176	164	188	183
ENSG00000167695.15|FAM57A	1083	1283	1066	1186	1240	1355
ENSG00000167699.13|GLOD4	2169	2287	1911	1838	2423	2244
ENSG00000167700.9|MFSD3	309	291	186	179	234	247
ENSG00000167701.14|GPT	131	138	82	77	28	32
ENSG00000167702.12|KIFC2	3409.79	3805.33	2589.37	2526.99	2953.86	3142.86
ENSG00000167703.14|SLC43A2	474.07	624	417	335.14	291.06	274
ENSG00000167716.18|WDR81	997.85	1194.74	729.3	726.97	948.01	1100.21
ENSG00000167720.13|SRR	630.84	694.8	622.68	511.62	481.16	477.17
ENSG00000167721.10|TSR1	1137.74	1381.91	1123.32	1104.38	1355.25	1179.03
ENSG00000167733.13|HSD11B1L	324.49	367.41	273.13	221.21	207.12	233.04
ENSG00000167740.9|CYB5D2	1228	1272	991	837	792	758
ENSG00000167747.14|C19orf48	543	686	528	460	619	665
ENSG00000167748.11|KLK1	11	10	14	12	25	17
ENSG00000167766.18|ZNF83	1447	1482	1289	1313	1118	1109.77
ENSG00000167767.14|KRT80	19	21	15	16	20	12
ENSG00000167770.11|OTUB1	1858	1858	1152	975	1466	1446
ENSG00000167771.6|RCOR2	880	845	673	616	792	751
ENSG00000167772.12|ANGPTL4	134	143	401	915	143	133
ENSG00000167774.2|AC010323.1	127.69	292.72	0.02	106.81	125.44	251.66
ENSG00000167775.11|CD320	836	1131	732	780	773	868
ENSG00000167778.9|SPRYD3	476	444	402	353	375	373
ENSG00000167779.9|IGFBP6	385	409	295	237	353	356
ENSG00000167785.9|ZNF558	936.42	1119.23	850	802.78	530.95	482.35
ENSG00000167792.12|NDUFV1	3311	3677	2482	2328	2612	2622
ENSG00000167797.7|CDK2AP2	627	699	535	490	449	458
ENSG00000167807.15|AC011511.1	82.56	85.97	45.54	61.74	56.47	48.98
ENSG00000167815.12|PRDX2	7734	8623.6	6451	6558	7508	7572
ENSG00000167840.13|ZNF232	266.38	283	233	203.2	292.36	285.36
ENSG00000167842.15|MIS12	727.55	818.5	614.49	562.54	712.37	667.74
ENSG00000167862.10|MRPL58	357	314	314	274	270	313
ENSG00000167863.12|ATP5PD	1975	2102	1622	1450.63	1785.84	1659
ENSG00000167881.15|SRP68	2603	2849	2152	1931	2178	2167
ENSG00000167889.12|MGAT5B	201	239	110	121	103	91
ENSG00000167900.12|TK1	970	1186	894	825	1554	1662
ENSG00000167904.15|TMEM68	285.54	282	228.57	208.19	186.18	117.46
ENSG00000167912.5|AC090152.1	52	36	38	36	51	49
ENSG00000167920.8|TMEM99	270	302	256	218	260	239
ENSG00000167925.16|GHDC	1047	1196	820	806	703	770
ENSG00000167930.16|FAM234A	2060.25	2252.13	1601.17	1515.36	1445.84	1554.23
ENSG00000167962.14|ZNF598	487.82	496.53	459.75	354.61	547.59	602.99
ENSG00000167964.12|RAB26	601	635	449	365	624	623
ENSG00000167965.18|MLST8	1129.85	1312.02	738.88	729.93	750.2	797.34
ENSG00000167967.16|E4F1	412	446	270	297	304	317
ENSG00000167968.13|DNASE1L2	19	32	22	30.03	14	12
ENSG00000167969.13|ECI1	555	678	537	477	535	587
ENSG00000167971.15|CASKIN1	167.47	201.97	124.42	134.75	79.5	88.21
ENSG00000167972.14|ABCA3	3550	4299	2916	2917	3239	3579
ENSG00000167977.9|KCTD5	915.9	1006	774.93	708	853	937.89
ENSG00000167978.17|SRRM2	23498	24600.16	20427.05	20291.09	15840.02	15390.02
ENSG00000167981.7|ZNF597	127	123	112	112	110	98
ENSG00000167984.18|NLRC3	21	21	19	19	10	10
ENSG00000167985.6|SDHAF2	451.46	443.29	414.63	333.1	421.52	368.55
ENSG00000167986.13|DDB1	7108.2	7888	6043	5358	5791.23	5880.96
ENSG00000167987.11|VPS37C	630	715	469	453	494	544
ENSG00000167992.13|VWCE	21	19	8	11	11	9
ENSG00000167994.12|RAB3IL1	533	735	447	367	458	523
ENSG00000167995.16|BEST1	45.45	55.04	38.53	32.89	16.43	24.57
ENSG00000167996.16|FTH1	54746.61	57461.13	35134.08	34514.33	30156.6	29864.67
ENSG00000168000.14|BSCL2	1324.02	1578.52	1084.71	1044.52	903.96	942.29
ENSG00000168002.12|POLR2G	1533	1609	1224	1114	1218	1068
ENSG00000168003.16|SLC3A2	5422	6907	4660	4976	5257	5689
ENSG00000168005.9|SPINDOC	513	531	507	441	608	710
ENSG00000168010.11|ATG16L2	1471.46	1676.13	1022.02	1205.84	1093.18	1054.94
ENSG00000168014.16|C2CD3	822	897	676	688	686	670
ENSG00000168016.14|TRANK1	132	195	150	163	211	191
ENSG00000168026.18|TTC21A	112.67	137	78	85	108	120.23
ENSG00000168028.14|RPSA	5683.07	6168.3	4572.73	4278.05	6931.2	6510.73
ENSG00000168036.18|CTNNB1	5563	6257	4535	4302	5305	4970
ENSG00000168038.11|ULK4	47	62	54	53	56	59
ENSG00000168040.4|FADD	336.68	384.91	370	303.84	516.23	539.94
ENSG00000168056.15|LTBP3	4280	4690	3005	3047	2922	2985
ENSG00000168061.15|SAC3D1	411	579	428	389	412	494
ENSG00000168062.10|BATF2	162	202	123	113	78	63
ENSG00000168066.20|SF1	4760	5473	4005	3784	4433	4327
ENSG00000168067.12|MAP4K2	860	981	718	670	765	733
ENSG00000168071.22|CCDC88B	210	278	168	154	136	155
ENSG00000168077.14|SCARA3	1615	2065	1645	1606	2345	2504
ENSG00000168078.10|PBK	913	1156	1186	1190	1363	1335
ENSG00000168090.10|COPS6	2918	3267	2318	2003	2675	2580
ENSG00000168092.14|PAFAH1B2	2182	2412	2033	1949.99	2353	2300
ENSG00000168096.14|ANKS3	184	217	142	152	185	148
ENSG00000168101.14|NUDT16L1	400	432	309	266	333	333
ENSG00000168116.14|KIAA1586	389.65	380	363.35	339.34	370.36	414.48
ENSG00000168118.11|RAB4A	608	632	545	554	542	499
ENSG00000168137.15|SETD5	3522	3665	2936	2760	2907	2760
ENSG00000168152.13|THAP9	81	80.3	86	83	84.06	75.03
ENSG00000168159.12|RNF187	3416	3734	2837	2730	2894	3139
ENSG00000168172.9|HOOK3	1385	1339	1333	1252	1062	1010
ENSG00000168175.15|MAPK1IP1L	3128	3470	2679	2589	2943	3001
ENSG00000168209.5|DDIT4	993.48	1346.04	1459.86	1534.64	883.18	992.54
ENSG00000168214.20|RBPJ	1889	2106	1889	1876	1856	1571
ENSG00000168216.12|LMBRD1	1032	1024	918	768	613	511
ENSG00000168228.15|ZCCHC4	210	228	211	155	226	171
ENSG00000168234.13|TTC39C	227	268	238	237.21	292	246.12
ENSG00000168237.18|GLYCTK	333.02	391	225	202	362	337.07
ENSG00000168243.11|GNG4	321	442	315	367	635	679
ENSG00000168246.6|UBTD2	702	746	672	503	729	638
ENSG00000168255.20|POLR2J3	340.44	431.56	253.94	248.71	217.12	233.11
ENSG00000168256.18|NKIRAS2	1790.64	2063.01	1352.02	1320.01	1336.03	1310.01
ENSG00000168259.15|DNAJC7	1233.96	1365.61	1219.17	993.58	1196.44	1181.42
ENSG00000168264.10|IRF2BP2	1556.45	1652.06	1439.41	1417.93	1271.89	1230.92
ENSG00000168268.11|NT5DC2	2708	3043	2133	2141	2739	2906
ENSG00000168273.8|SMIM4	177.83	236.91	171.12	135.27	207.32	212.29
ENSG00000168275.15|COA6	226.93	225	191	165	266	285.9
ENSG00000168280.17|KIF5C	28663	29612	23462	20827	9975	7769
ENSG00000168282.5|MGAT2	671.25	780.89	579.27	582.88	800.85	794.73
ENSG00000168283.14|BMI1	1500.85	1757	1570.8	1336.75	1378.36	1246.44
ENSG00000168286.2|THAP11	553	569	481	440	436	484
ENSG00000168288.13|MMADHC	1503.23	1660	1292.99	1104.62	1450.39	1224.31
ENSG00000168291.13|PDHB	1447.88	1566.88	1062.28	938.65	1483.74	1269.56
ENSG00000168297.15|PXK	448	486	370	340	557	484
ENSG00000168300.14|PCMTD1	356	316	284	282	209	181
ENSG00000168301.13|KCTD6	193	168	172	155	172	161
ENSG00000168303.8|MPLKIP	361	338	262	265	296	224
ENSG00000168306.13|ACOX2	83	132	123	101	122	129
ENSG00000168310.11|IRF2	788	902	736	611	742	723
ENSG00000168348.4|INSM2	40	29	105	97	14	14
ENSG00000168374.11|ARF4	2587	2938	2111.78	2052	3446	3261
ENSG00000168385.18|SEPT2	11180.12	12182	10828	9630	8923.11	8140
ENSG00000168386.18|FILIP1L	473	470	601	523	468	394
ENSG00000168389.17|MFSD2A	515	595	671	628	356	304
ENSG00000168393.13|DTYMK	840	1059	830	899	860	938
ENSG00000168394.11|TAP1	3894.14	4315.76	3442.65	3095.83	4114.4	3849.16
ENSG00000168395.15|ING5	2269.34	2406.23	1710.4	1628.47	1419.13	1416.19
ENSG00000168397.17|ATG4B	1984	1941	1323	1322	1344	1408
ENSG00000168404.13|MLKL	86	146	89	85	208	172
ENSG00000168405.17|CMAHP	34	44	52	56	47	36
ENSG00000168411.14|RFWD3	1479	2006	1717	1682	2249	2316
ENSG00000168434.13|COG7	521.36	493.18	371.99	302.1	323.97	293.25
ENSG00000168438.15|CDC40	698	781	701	617	739	700
ENSG00000168439.16|STIP1	5170	5845	4782	4302	5791	5534
ENSG00000168453.15|HR	23	14	9	8	7	13
ENSG00000168461.13|RAB31	1449	1671	1434	1475	2501	2479
ENSG00000168476.12|REEP4	258	306	235	276	320	420
ENSG00000168477.19|TNXB	65	72.45	32.11	65	31	42
ENSG00000168487.19|BMP1	746	844	520	515	634	740
ENSG00000168488.18|ATXN2L	4188.71	5061.45	3501.2	3450.61	4084.06	4429.11
ENSG00000168490.14|PHYHIP	14	30	10	25	64	58
ENSG00000168495.13|POLR3D	364	422	344	274	278	321
ENSG00000168496.4|FEN1	2791	3679	3075	2928	4439	4646
ENSG00000168502.17|MTCL1	570	662	523	507	1138	1187
ENSG00000168517.10|HEXIM2	174	178.45	152.38	140.95	92.7	125.94
ENSG00000168522.13|FNTA	614	708	574	585	731	741
ENSG00000168528.12|SERINC2	421	585	333	317	704	797
ENSG00000168538.16|TRAPPC11	497	582	444	424	517	512
ENSG00000168539.4|CHRM1	38	46	30	37	9	6
ENSG00000168556.7|ING2	167	189	157	147	252	245
ENSG00000168564.6|CDKN2AIP	323	324	275	229	397	396
ENSG00000168566.13|SNRNP48	498	554	476	472	503	482
ENSG00000168569.7|TMEM223	283.12	320.5	225.05	205.34	227.39	199.93
ENSG00000168575.10|SLC20A2	828.1	821	745.48	650	479	434
ENSG00000168591.16|TMUB2	1844.21	1736.34	1313	1252.03	1323	1318.63
ENSG00000168610.14|STAT3	4090	4638	3898	3900	3661	3547
ENSG00000168612.4|ZSWIM1	267	279	229	206	224	214
ENSG00000168615.12|ADAM9	3903	4434	3801	3591	4855	4275
ENSG00000168646.13|AXIN2	147	124	101	96	172	132
ENSG00000168653.11|NDUFS5	1138	1201	895	811	1307	1122
ENSG00000168658.18|VWA3B	13	13	9	16	5	3
ENSG00000168661.14|ZNF30	80	78	72	43	49	37
ENSG00000168672.4|FAM84B	2119.26	2262.78	2323.14	2038.51	2991.01	2892.32
ENSG00000168675.18|LDLRAD4	96	113	128	84	83	97
ENSG00000168679.18|SLC16A4	409.97	480	378	284	183	186
ENSG00000168701.19|TMEM208	547	487	401	349	440	376
ENSG00000168702.17|LRP1B	161.72	151	112	109	89.67	69
ENSG00000168710.18|AHCYL1	2731	3123	2304	2146	2829	2754
ENSG00000168724.16|DNAJC21	934	1122	845	791	1001	1037
ENSG00000168734.14|PKIG	380	484	406	399	413	399
ENSG00000168743.12|NPNT	1702	1903	1502	1483	252	262
ENSG00000168758.11|SEMA4C	771	883	701	607	640	663
ENSG00000168763.16|CNNM3	1329.74	1417.65	892.92	899.61	702.47	775.72
ENSG00000168765.17|GSTM4	1077.27	1231.22	852.94	803.15	1178.52	1182.75
ENSG00000168769.13|TET2	515	590	458	433	441	393
ENSG00000168778.12|TCTN2	179	163	144	152	253	184
ENSG00000168781.22|PPIP5K1	1264.21	1226.64	890.15	924.7	1112.18	1094.79
ENSG00000168785.8|TSPAN5	1053	1137	1016	860	1377	1247
ENSG00000168792.5|ABHD15	549.61	688.89	416.38	372	605.67	580
ENSG00000168795.5|ZBTB5	488	469	420	379	294	285
ENSG00000168802.13|CHTF8	1841.48	1902.35	1321.97	1167.71	1634.36	1749.93
ENSG00000168803.15|ADAL	572	619	487	457	390	381
ENSG00000168806.7|LCMT2	395	488	391	370	397	344
ENSG00000168807.16|SNTB2	681	806	730	654.18	618.12	654
ENSG00000168811.7|IL12A	39	55	41	32	40	29
ENSG00000168813.17|ZNF507	505	582	432	482	481	474
ENSG00000168818.10|STX18	607	611	538.99	488	478	466
ENSG00000168824.14|NSG1	386	382	238	232	442	377
ENSG00000168826.16|ZBTB49	125	146	130	111	148	125
ENSG00000168827.14|GFM1	1224	1313	1018	854	1337	1166
ENSG00000168852.13|TPTE2P5	26.45	25.88	11.12	24.52	7.51	12.45
ENSG00000168872.17|DDX19A	952.97	999.79	721.17	718.74	790.4	759.57
ENSG00000168874.13|ATOH8	23	36	20	29	42	51
ENSG00000168876.9|ANKRD49	268	308	239	221	242	203
ENSG00000168883.20|USP39	1482	1701	1276	1141	1494	1419
ENSG00000168884.14|TNIP2	484	553	383	352	606	671
ENSG00000168887.11|C2orf68	744	743	594	572	530	427
ENSG00000168890.14|TMEM150A	383	389	165	160	280	249
ENSG00000168894.9|RNF181	853	889	694	592	991	947
ENSG00000168899.5|VAMP5	185	184	148	143	244	230
ENSG00000168904.15|LRRC28	445	416	345	308	418	333
ENSG00000168906.13|MAT2A	5324.67	5946.33	5163.24	4802.27	5392.11	5091.9
ENSG00000168913.7|ENHO	175	209	125	116	154	148
ENSG00000168916.15|ZNF608	526	518	444	385	494	405
ENSG00000168924.15|LETM1	1263	1338	1063	851	1429	1431
ENSG00000168936.11|TMEM129	1951	2356	1603	1661.95	1371	1316
ENSG00000168938.5|PPIC	925.99	1013	745.99	682	915	766
ENSG00000168939.11|PAR|Y|SPRY3	24	38.5	25.5	23.5	28	24
ENSG00000168939.11|SPRY3	24	38.5	25.5	23.5	28	24
ENSG00000168944.15|CEP120	334	373	370	344	377	330
ENSG00000168952.15|STXBP6	7	11	8	10	23	27
ENSG00000168958.19|MFF	2457	2550	2285	2112	1957	1768
ENSG00000168961.17|LGALS9	5	10	15	16	20	27
ENSG00000168970.22|JMJD7-PLA2G4B	891.86	991.33	542.58	651.65	539.12	568.29
ENSG00000168993.15|CPLX1	38	42	23	22	33	39
ENSG00000168994.13|PXDC1	255.73	284.51	251.41	200.16	360.15	366.08
ENSG00000169016.17|E2F6	625	698.26	563.61	478.53	509.15	508
ENSG00000169018.6|FEM1B	1650	2067	1721	1598.99	1644	1593
ENSG00000169019.11|COMMD8	248	236	241	160	251	257
ENSG00000169020.10|ATP5ME	1123.27	1250.57	994.31	900.42	1096.11	1056.06
ENSG00000169021.6|UQCRFS1	1015	1043.08	820.61	675	931	838
ENSG00000169032.9|MAP2K1	4762.05	5007.52	4158.41	3440.05	2509.82	2212.46
ENSG00000169045.17|HNRNPH1	9293	9994	8751.13	7958	8862	8011
ENSG00000169047.5|IRS1	420	455	373	327	293	306
ENSG00000169057.22|MECP2	2202	2491	2088	1906	1506	1509
ENSG00000169062.15|UPF3A	2681.83	2818.67	2191.76	1883.75	1953.78	1694.9
ENSG00000169067.4|ACTBL2	20	21	17	9	24	20
ENSG00000169083.16|AR	799	916	695	689	825	877
ENSG00000169084.13|DHRSX	108.5	123	92.5	90	109	105
ENSG00000169084.13|PAR|Y|DHRSX	108.5	123	92.5	90	109	105
ENSG00000169085.13|VXN	337.64	446.56	353.37	344.93	320.09	337.74
ENSG00000169087.11|HSPBAP1	128	181	123	95	177	176
ENSG00000169093.16|ASMTL	258.36	272.8	198.11	161.99	151.88	141.7
ENSG00000169093.16|PAR|Y|ASMTL	258.36	272.8	198.11	161.99	151.88	141.7
ENSG00000169100.14|PAR|Y|SLC25A6	1819.5	2104.5	1244	1153	1862.5	2074
ENSG00000169100.14|SLC25A6	1819.5	2104.5	1244	1153	1862.5	2074
ENSG00000169105.7|CHST14	1327	1449	1044	948	1023	927
ENSG00000169116.11|PARM1	336	392	296	298	1127	1150
ENSG00000169118.18|CSNK1G1	695.95	764.08	628.26	548.83	1115.53	1021.48
ENSG00000169122.11|FAM110B	125	149	104	74	65	82
ENSG00000169126.15|ARMC4	96	111	72.8	55	192	180
ENSG00000169129.15|AFAP1L2	97	144	81	52	220	201
