Ctrl_923_R2B1	LMP.Olap_923_R2B1	Ctrl_923_R3B1	LMP.Olap_923_R3B1	Ctrl_923_R1B2	LMP.Olap_923_R1B2
ENSG00000124356.16|STAMBP	1029	1142	1220	1183	1222	886
ENSG00000124357.13|NAGK	899	1099	1161	1187	1096	964
ENSG00000124370.11|MCEE	78	75	82	80	82	87
ENSG00000124374.9|PAIP2B	62	39	73	59	79	44
ENSG00000124380.11|SNRNP27	712	694	886.71	871.46	820	655
ENSG00000124383.9|MPHOSPH10	797	786	971	856	874	686
ENSG00000124406.16|ATP8A1	29	26	27	28	35	20
ENSG00000124422.12|USP22	8302	8035.38	10608	8285	9112.49	7424.24
ENSG00000124440.15|HIF3A	29	70	53	68	48	26
ENSG00000124444.15|ZNF576	201.36	200.7	244.6	225	210.62	168.8
ENSG00000124459.12|ZNF45	409	444	502	490	430	434
ENSG00000124479.10|NDP	95	89	83	97.68	95	64
ENSG00000124486.13|USP9X	4362	4546	5074	4967	4732	4159
ENSG00000124496.12|TRERF1	494	726	667	716	564	593
ENSG00000124507.11|PACSIN1	19	46	22	37	9	27
ENSG00000124508.16|BTN2A2	445.18	478.5	525.34	593.6	463.5	396.39
ENSG00000124523.15|SIRT5	236.48	216.27	232.26	249.33	237.85	200.65
ENSG00000124532.14|MRS2	780.59	735	864.12	915.28	893.04	710.81
ENSG00000124535.15|WRNIP1	1078	1223	1524	1287	1245	1046
ENSG00000124541.7|RRP36	922.02	873	1044.8	1037.45	1043.9	838.43
ENSG00000124549.14|BTN2A3P	131	136	118	115	129	113
ENSG00000124562.10|SNRPC	1546	1447	1854	1626	1682	1412
ENSG00000124570.19|SERPINB6	1239	1693	1448	1953	1395	1578
ENSG00000124571.18|XPO5	3784.98	4107	4846.99	4676.98	4373.97	4048.98
ENSG00000124574.15|ABCC10	238	330	445	414	328	336
ENSG00000124587.14|PEX6	350	541	516	540	519	574
ENSG00000124588.20|NQO2	176.52	288	282.14	335	249.99	259.45
ENSG00000124593.16|AL365205.1	175.84	243.82	246.71	179.44	214.97	137.56
ENSG00000124596.17|OARD1	483	460	583	517	523.22	446.11
ENSG00000124608.5|AARS2	608	837	856	914	739.95	720.95
ENSG00000124613.8|ZNF391	236	232	252	236	197	176
ENSG00000124614.15|RPS10	8054.19	8153.48	9199.89	7678.19	8913.28	6936.52
ENSG00000124615.20|MOCS1	259.95	239.96	303.97	256.87	285	172.85
ENSG00000124635.8|HIST1H2BJ	14	14	17	15	13	10
ENSG00000124641.16|MED20	558	574	578	583	571	557
ENSG00000124659.6|TBCC	203	314	303	364	240	279
ENSG00000124688.13|MAD2L1BP	259	311	232	307	302	237
ENSG00000124702.18|KLHDC3	1862	2061	2263	1939	2105	1785
ENSG00000124733.4|MEA1	1658.1	1652	1921.76	1584.06	1865.24	1454.87
ENSG00000124762.13|CDKN1A	1457	4376	1908	4520.43	1888	4237.8
ENSG00000124766.6|SOX4	3875	2406	4128	2488	4034	1844
ENSG00000124767.7|GLO1	3908	3993	4172	4676	4204	3692
ENSG00000124772.12|CPNE5	375	628	521	661	464	513
ENSG00000124782.20|RREB1	369	452	517	419	419	373
ENSG00000124783.14|SSR1	3678	3726	4446	4282	4186	3615
ENSG00000124784.9|RIOK1	412	321	450	408	433	341
ENSG00000124785.9|NRN1	1070	1385	1262	1387	1345	1015
ENSG00000124786.11|SLC35B3	154	151	159	178	146	114
ENSG00000124787.13|RPP40	137	125	162	190	176	138
ENSG00000124788.18|ATXN1	643	793	655	857	583	689
ENSG00000124789.11|NUP153	2388.87	2686.88	3006.39	3049.2	2852.45	2540.77
ENSG00000124795.16|DEK	6060	5512	6766	6847	6617	4978
ENSG00000124802.12|EEF1E1	332.33	231	345.97	297	405	231
ENSG00000124813.22|RUNX2	35	55	54	38	30	36
ENSG00000124831.19|LRRFIP1	692.48	773.12	868.7	899.25	751	683.52
ENSG00000124839.13|RAB17	6	16	5	9	13	11
ENSG00000124920.13|MYRF	1142	1513	1827.32	1675	1519.89	1336
ENSG00000124942.14|AHNAK	319	632	366	597	344	445
ENSG00000125037.12|EMC3	838.83	952.05	962.32	884.32	979.71	851.27
ENSG00000125089.17|SH3TC1	30	113	48	95	34	90
ENSG00000125107.18|CNOT1	6606.82	7574.94	8103.97	8358.82	7605.64	7004.3
ENSG00000125122.15|LRRC29	15	21	26	15	25	29
ENSG00000125124.12|BBS2	1300.28	1265.11	1487.24	1390	1423.27	1060.42
ENSG00000125148.7|MT2A	214	224	290	219	221	236
ENSG00000125149.11|C16orf70	337.56	401.65	429.8	433.9	404.8	322.97
ENSG00000125166.13|GOT2	3366	3246	4171	3876	3926	3265
ENSG00000125170.11|DOK4	452	581	567	557	523.12	495
ENSG00000125246.15|CLYBL	90	68	102	87	94	47
ENSG00000125247.15|TMTC4	745	729	793	735	716	653
ENSG00000125249.7|RAP2A	1186	1088	1434	1292	1405	1033
ENSG00000125257.15|ABCC4	851	670	983	941	902	752
ENSG00000125266.7|EFNB2	2667.01	2455.3	3291.02	2678.56	2720.11	2275.67
ENSG00000125285.5|SOX21	1191	1167	1135	1171	954	716
ENSG00000125304.9|TM9SF2	2966.02	3218.55	3122.89	3612.28	3175.48	2956.95
ENSG00000125319.14|C17orf53	173	356	239	375	235	328
ENSG00000125347.14|IRF1	80.58	130.39	151.55	185	89.99	178.52
ENSG00000125351.11|UPF3B	797	876	938	889	893	741
ENSG00000125352.5|RNF113A	166	195	216	217	236	218
ENSG00000125354.23|SEPT6	483	616	532	704	522	557
ENSG00000125355.15|TMEM255A	316	286	398	290	318	191
ENSG00000125356.7|NDUFA1	993	786	1036	846	971	720
ENSG00000125375.14|DMAC2L	534.4	446.09	564.57	545.47	527.41	435.16
ENSG00000125386.15|FAM193A	881.35	1044	1256.37	1092	1022.47	862
ENSG00000125388.20|GRK4	93	99	80	106	108	87
ENSG00000125398.7|SOX9	7472	5773	9425	6321	7129	4688
ENSG00000125430.9|HS3ST3B1	242.93	222	375.91	312	319	266
ENSG00000125434.11|SLC25A35	46.68	83.85	87.05	107.13	89.53	102.53
ENSG00000125445.11|MRPS7	1262.93	1243.94	1446.95	1354.47	1460.84	1131.82
ENSG00000125447.17|GGA3	883.78	1130	1252	1102.35	1148	972.12
ENSG00000125449.7|ARMC7	182	167	248	192	176	182
ENSG00000125450.11|NUP85	1423	1612	1705	1843	1661	1598
ENSG00000125454.12|SLC25A19	143.42	141.25	174.09	138.92	170.52	181.18
ENSG00000125457.14|MIF4GD	108.29	95.06	152.05	81.19	128.16	72.05
ENSG00000125458.7|NT5C	134.34	134.79	231.86	178.56	186.22	148.45
ENSG00000125459.15|MSTO1	687.25	850.22	948.34	849.21	885.59	780.04
ENSG00000125462.17|C1orf61	6174	5588	9744	6164	8740	4754
ENSG00000125482.13|TTF1	526	587	599	713	540	521
ENSG00000125484.12|GTF3C4	2569.73	2649.78	2757.65	3034.06	2711.54	2427.98
ENSG00000125485.17|DDX31	490.27	507.22	656.35	559.94	607.46	540.02
ENSG00000125503.13|PPP1R12C	727	992	1217	947	895	947
ENSG00000125505.17|MBOAT7	1097	1180	1529	1246	1232	1063
ENSG00000125510.16|OPRL1	64	64	79	54	66	39
ENSG00000125520.14|SLC2A4RG	781.77	1143.87	1016.16	1217.43	853.73	1051.53
ENSG00000125531.7|FNDC11	17	17	29	22	25	15
ENSG00000125534.10|PPDPF	944	1323	1535	1242	1129	1212
ENSG00000125551.18|PLGLB2	0	13.92	7.95	11.28	14.59	9.03
ENSG00000125611.15|CHCHD5	149.12	194.27	276	186	190	203
ENSG00000125629.15|INSIG2	337	401	426	369	443	242
ENSG00000125630.15|POLR1B	1033	1029	1192	1211	1217	1045
ENSG00000125633.11|CCDC93	1633	1933.99	1956	1941	1881.96	1549
ENSG00000125637.15|PSD4	14	17	26	29	11	13
ENSG00000125648.15|SLC25A23	1738	1743	2413	1930	2057	1734
ENSG00000125650.4|PSPN	66	83	77	84	72	72
ENSG00000125651.14|GTF2F1	1236	1735	1950	1752	1544	1568
ENSG00000125652.8|ALKBH7	62	100	108	96	67	97
ENSG00000125656.10|CLPP	556	546	831	501	664	508
ENSG00000125675.18|GRIA3	362	332	462	408	413	280
ENSG00000125676.20|THOC2	2552.52	2725.47	3003.72	2959.71	2737.04	2333.37
ENSG00000125686.12|MED1	2321.43	2622.17	2690.25	2973.68	2604.44	2485
ENSG00000125691.13|RPL23	9678.78	9132	10328	9731	10494.21	7776
ENSG00000125703.15|ATG4C	243	171	236	212	222	154
ENSG00000125733.18|TRIP10	478	608	654	597.98	556	475.83
ENSG00000125734.15|GPR108	421	497	580	492	475	464
ENSG00000125740.14|FOSB	7	30	12	31	9	10
ENSG00000125741.4|OPA3	554	574	706	706	665	625
ENSG00000125743.10|SNRPD2	3024	2963	3237	2935	3270	2567
ENSG00000125744.12|RTN2	127	104	157.09	103	114	86
ENSG00000125746.16|EML2	331	439	383	438	364	410
ENSG00000125753.14|VASP	262	356	396	361	345	356
ENSG00000125755.18|SYMPK	1830	2217	2701	2429	2136	2199
ENSG00000125772.12|GPCPD1	1472	1891	1591	1756	1507	1361
ENSG00000125775.15|SDCBP2	12	25.28	20	14.81	20	21
ENSG00000125779.22|PANK2	1155.98	1134.37	1233.66	1310.68	1107.11	1039.11
ENSG00000125804.13|FAM182A	38	29	38.75	34.45	33	18
ENSG00000125812.16|GZF1	782	747	814	902	800	711
ENSG00000125814.17|NAPB	320	327	358	339	315	260
ENSG00000125817.8|CENPB	1634	1838	2086	1745	1721	1681
ENSG00000125818.18|PSMF1	1978.66	2427.74	2698.97	2730.86	2548.55	2238.89
ENSG00000125820.5|NKX2-2	191.03	180.41	299.1	252.42	235.03	212
ENSG00000125821.12|DTD1	1741.35	1323.94	2224.04	1489.18	2155.61	1358
ENSG00000125826.20|RBCK1	1087	1681	1803	1608	1349	1473
ENSG00000125827.9|TMX4	1896	2300	2309	2700	2304	2134
ENSG00000125834.12|STK35	1427	1627	1978	1812	1627	1584
ENSG00000125835.18|SNRPB	4019.24	3730.23	5201.86	4073.97	4916.25	3577.74
ENSG00000125841.13|NRSN2	1992	2443	2924	2661	2643	2378
ENSG00000125843.11|AP5S1	393.92	552.81	590.87	486.57	517.19	502.81
ENSG00000125844.15|RRBP1	3472	5153	5531	5543	4326	4725
ENSG00000125846.15|ZNF133	500	552.66	653	584	531	455
ENSG00000125848.10|FLRT3	1310	1525	1855	2119	1819	2091
ENSG00000125863.20|MKKS	1025.17	970.77	1108.65	1093.25	1179.98	800.82
ENSG00000125864.14|BFSP1	29	46	40	41	41	32
ENSG00000125868.16|DSTN	3861.98	3565	4089	4038.97	4122.95	3352
ENSG00000125869.10|LAMP5	278.98	360.99	283	322.98	280.99	247.99
ENSG00000125870.11|SNRPB2	3919	3263	4319	4120	4208	3105
ENSG00000125871.14|MGME1	843	1275	1051	1464	1062	1165
ENSG00000125875.14|TBC1D20	1963	2223	2506	2607	2427	2096
ENSG00000125877.13|ITPA	1208	1224	1493	1455	1545	1300
ENSG00000125885.13|MCM8	1138.91	1474.28	1557.36	1917.11	1504.86	1424.06
ENSG00000125898.13|FAM110A	89	90	94	81	90	77
ENSG00000125901.6|MRPS26	653	632	777	638	750	599
ENSG00000125912.11|NCLN	702	1033	1316	1053	949	1054
ENSG00000125931.11|CITED1	310.77	306	398	363.99	383.87	337
ENSG00000125944.20|HNRNPR	7044	5314	8437	6083	7905	4823
ENSG00000125945.15|ZNF436	2064.14	4412.2	2319.6	5245.53	2235.26	4077.83
ENSG00000125952.19|MAX	780.02	922.71	919.41	1041.8	882.69	873.33
ENSG00000125962.14|ARMCX5	255.55	261.96	308.86	238.74	297.48	211.17
ENSG00000125966.10|MMP24	77.65	51.12	108.01	72.94	97.63	51.42
ENSG00000125967.16|NECAB3	476	926	762.25	884	558	798
ENSG00000125970.12|RALY	2841	3009	4195	3351	3453	3138
ENSG00000125971.16|DYNLRB1	1672	1729	2234	1851	2201	1711
ENSG00000125977.7|EIF2S2	2774.08	2611.15	3463.46	2985.37	3169.09	2419.63
ENSG00000125991.19|ERGIC3	4473.03	4933	5176	5084	5095.86	4317
ENSG00000125995.16|ROMO1	382	497	630	514	492	587
ENSG00000126001.16|CEP250	1659	2028	2507	2266	2053	1677
ENSG00000126003.7|PLAGL2	1290	1232	1675	1532	1468	1169
ENSG00000126005.17|MMP24OS	294.92	282.34	370	277.06	278.37	213.58
ENSG00000126012.11|KDM5C	4062	4681	5480	4877	4790	4347
ENSG00000126016.15|AMOT	1654	625	1996	686	1853	583
ENSG00000126062.4|TMEM115	565.66	642	776.09	706.68	592.79	646.74
ENSG00000126067.12|PSMB2	2974	2758.81	3699	3157	3420.89	2758
ENSG00000126070.20|AGO3	431	396	571	496	499	373
ENSG00000126088.14|UROD	1114	1362	1294	1363	1311.03	1279
ENSG00000126091.20|ST3GAL3	347	307	491.28	427	396.06	292
ENSG00000126106.14|TMEM53	170.27	148.32	240.54	202.59	240.56	186.39
ENSG00000126107.15|HECTD3	563	659	790	623	695.97	558
ENSG00000126214.21|KLC1	2786.03	2992.19	3542.93	3206	3203.59	2626.77
ENSG00000126215.14|XRCC3	403.57	692.41	620.43	763.45	482.38	646
ENSG00000126216.15|TUBGCP3	940.87	845.44	1200.05	1020.69	1084.75	778.06
ENSG00000126217.21|MCF2L	1388	1404	1963	1602	1596	1448
ENSG00000126226.21|PCID2	825	987.51	1157	1178	1107	855
ENSG00000126243.8|LRFN3	256	245	361	232	289	225
ENSG00000126246.10|IGFLR1	42	73	80	72	55.74	81
ENSG00000126247.10|CAPNS1	5527	5361	7112	5769	6429	5030
ENSG00000126249.8|PDCD2L	122	127.63	141	105	153	99
ENSG00000126254.12|RBM42	695	842	1037	805	823	815
ENSG00000126259.19|KIRREL2	65	73	121	88	78	53
ENSG00000126261.13|UBA2	5296	5247	6149	6051	6015	4780
ENSG00000126267.10|COX6B1	2302	2256	2862	2461	2919	2266
ENSG00000126351.12|THRA	996.22	1535.31	1310.18	1428.96	1102.56	1304.2
ENSG00000126368.6|NR1D1	203.78	451.69	355.82	467.04	276.44	340.8
ENSG00000126391.14|FRMD8	842	1225	1164	1153	977	1132
ENSG00000126432.14|PRDX5	1739	2059	2346	2155	1942	2021
ENSG00000126453.9|BCL2L12	242.37	353.95	358.67	364.98	301.66	344.84
ENSG00000126456.16|IRF3	497.63	757.05	785.33	814.02	525.34	709.16
ENSG00000126457.21|PRMT1	3614.72	3291.62	5451.93	3555.81	4516.3	3327.34
ENSG00000126458.4|RRAS	29	35	40	29	50	19
ENSG00000126460.11|PRRG2	9	10	14	10	3	9
ENSG00000126461.15|SCAF1	747	1135	1345	1123	815	1100
ENSG00000126464.14|PRR12	444	636	802	669.48	491	684
ENSG00000126500.3|FLRT1	29.27	37.02	50.18	33.52	29.47	37.21
ENSG00000126522.16|ASL	273.65	487.54	469.74	473.67	347.87	470.71
ENSG00000126524.10|SBDS	1583.31	1391.55	1750.55	1736.25	1807.42	1352.52
ENSG00000126561.16|STAT5A	15.4	23.69	24.62	22.66	5.18	22.19
ENSG00000126562.17|WNK4	10.66	5	11.36	15	11.7	12.68
ENSG00000126581.13|BECN1	1011.79	1066.8	1180.23	1213.89	1062.16	998.41
ENSG00000126602.11|TRAP1	2376.82	2911.52	3471.83	3200.61	2856.44	2874.95
ENSG00000126603.8|GLIS2	298.5	340.31	563.39	353.42	334.09	337
ENSG00000126653.18|NSRP1	856	916	1060	1028	930	805
ENSG00000126698.11|DNAJC8	2490	2639	3032	2951	2770	2414
ENSG00000126705.14|AHDC1	239	462	501	455	401	495
ENSG00000126709.15|IFI6	137	157	93	160	115	112
ENSG00000126746.17|ZNF384	1174.19	1375.18	1574.23	1357.1	1373.43	1095.56
ENSG00000126749.16|EMG1	968.31	885.89	1185.11	1129.39	1123.41	920.87
ENSG00000126756.12|UXT	364.17	314.13	439.31	359.62	411.25	316.91
ENSG00000126759.13|CFP	13	20.34	31	21	21	10
ENSG00000126767.18|ELK1	900	1287	1230	1389	1078	1080
ENSG00000126768.12|TIMM17B	512.8	562.74	639	605	570.99	536.49
ENSG00000126773.13|PCNX4	1504.67	1574.75	1794.27	1876.53	1652.88	1393.5
ENSG00000126775.8|ATG14	477	561	634	775	499	583
ENSG00000126777.18|KTN1	4748	4560	5449	5317	4831	4143
ENSG00000126778.10|SIX1	196	272	251	263	223	229
ENSG00000126785.13|RHOJ	1910	2453	2510	2527	2250	2180
ENSG00000126787.13|DLGAP5	2166	1770	2672	2006	2524	1462
ENSG00000126790.12|L3HYPDH	197	272	248	241	207.3	245.89
ENSG00000126803.9|HSPA2	88	144	86	120	71	95
ENSG00000126804.13|ZBTB1	867.84	826.83	973.93	1011.91	941.92	791
ENSG00000126814.6|TRMT5	632.02	589.27	716.45	694.35	670.74	609.32
ENSG00000126821.8|SGPP1	266	282	278	325	311	277
ENSG00000126822.17|PLEKHG3	254	394	373.02	415	328	382
ENSG00000126858.18|RHOT1	749.96	659.96	831.99	699.99	820.99	557.99
ENSG00000126861.5|OMG	62	78	57	72	66	59
ENSG00000126870.16|WDR60	453	403	582	437	480	305
ENSG00000126878.13|AIF1L	4870	4438	6042	5148	5611	4542
ENSG00000126882.13|FAM78A	13	22	28	28	29	25
ENSG00000126883.17|NUP214	2034.98	2465	2734	2715	2307	2144.91
ENSG00000126903.16|SLC10A3	92	141	126	142	91	143
ENSG00000126934.13|MAP2K2	1073.98	1319.89	1502.99	1286	1239.98	1224
ENSG00000126945.9|HNRNPH2	2079.56	1717.2	2320.49	1950.79	2333.94	1597.11
ENSG00000126947.12|ARMCX1	296	383	346	372	355	323
ENSG00000126950.8|TMEM35A	176	160	165	171	160	137
ENSG00000126953.7|TIMM8A	203	205	246	217	244	213
ENSG00000127022.15|CANX	27240	27973	32868	32200	30500	25226
ENSG00000127054.20|INTS11	1318	1887	2221	1832	1666	1779
ENSG00000127080.10|IPPK	327.24	364.79	444.27	427.39	383.5	377.19
ENSG00000127081.14|ZNF484	126	155	152	161	173	119
ENSG00000127084.19|FGD3	44	62	86	31	66	51
ENSG00000127124.16|HIVEP3	505	958	729	1067	547	912
ENSG00000127125.9|PPCS	130.47	130	96.32	125	93	122
ENSG00000127184.13|COX7C	2394	1930	2429	2174	2711	1825
ENSG00000127191.18|TRAF2	353	525	549	469	413	468
ENSG00000127220.6|ABHD8	53.61	168	103.74	117.66	65	119.28
ENSG00000127241.16|MASP1	487	354	635	376	629	248
ENSG00000127252.6|HRASLS	59	42	82	53	74	42
ENSG00000127311.9|HELB	90	63	94	92	81	72
ENSG00000127314.18|RAP1B	1880.99	1763.21	2122.46	2003.42	1975.79	1554
ENSG00000127325.19|BEST3	35	31	40	34	42	16
ENSG00000127328.21|RAB3IP	617	354	674	375	715	280
ENSG00000127334.10|DYRK2	697.35	583	788	623	770.36	571
ENSG00000127337.7|YEATS4	440	470	547	532	496	386
ENSG00000127364.3|TAS2R4	12	16	11	17	14	6
ENSG00000127366.5|TAS2R5	11	11	18	20	5	4
ENSG00000127415.13|IDUA	73.98	133.04	99.98	107.98	73	103.05
ENSG00000127418.15|FGFRL1	1520	1200	2692	1235	1798	1185
ENSG00000127419.17|TMEM175	205	474	354	399	270	410
ENSG00000127423.10|AUNIP	133.01	216	149	209.74	114	176.32
ENSG00000127445.13|PIN1	654	743	840	798	758	746
ENSG00000127452.8|FBXL12	219	303	343	304	286	290
ENSG00000127463.15|EMC1	3295.54	3845.88	4378.24	4429.99	4012.9	3609.97
ENSG00000127472.11|PLA2G5	18	26	22	17	17	24
ENSG00000127481.15|UBR4	3403.13	4800.97	5080.39	4731.52	4159.58	4115.17
ENSG00000127483.18|HP1BP3	5331	6240	6556	7127	6265	5465
ENSG00000127511.9|SIN3B	1176	1720	1732	1687	1437	1494
ENSG00000127526.15|SLC35E1	1312	1719	1593	1714.06	1487	1368.43
ENSG00000127527.14|EPS15L1	774	944	950	991	868	786
ENSG00000127528.5|KLF2	12	13	12	7	12	21
ENSG00000127533.3|F2RL3	12	14	17	20	12	22
ENSG00000127540.12|UQCR11	594.54	738.83	746.18	691.65	691.73	651.13
ENSG00000127554.13|GFER	587.83	601	873.18	623	573	575
ENSG00000127561.15|SYNGR3	124	136	147	137	114	114
ENSG00000127564.17|PKMYT1	223.15	444.8	430.99	449.72	245.13	420.59
ENSG00000127580.17|WDR24	160.89	291.52	259.89	286.57	165.16	243.39
ENSG00000127585.12|FBXL16	678	797	983	805	731	653
ENSG00000127586.17|CHTF18	495	1411.23	1017	1373.63	691.58	1322.58
ENSG00000127603.25|MACF1	6170	6159	8265	6794	6860	5732
ENSG00000127616.18|SMARCA4	6022	6801	9652	7842	7122	6934
ENSG00000127663.15|KDM4B	553	761	833	746	635	520
ENSG00000127666.9|TICAM1	63	144	143	141	110	124
ENSG00000127720.8|METTL25	21	16	29	21.06	21	10
ENSG00000127774.7|EMC6	223.07	167.51	260.19	262.08	226.1	231.82
ENSG00000127804.13|METTL16	1161	1165	1333	1330	1199	1042
ENSG00000127824.14|TUBA4A	116.53	293.15	125.91	275.82	127.54	257.24
ENSG00000127831.10|VIL1	20.52	20.09	29.81	16.17	25.54	15.28
ENSG00000127837.9|AAMP	1746	2004	2419	2137	2291	1993
ENSG00000127838.14|PNKD	528	758	847	923	735	804
ENSG00000127863.15|TNFRSF19	3111	3059	3819	3827	3601	3003
ENSG00000127870.17|RNF6	422.74	407	568	459	513	454
ENSG00000127884.5|ECHS1	811	866	986	917	1029	827
ENSG00000127903.14|ZNF835	96	135	151.92	152.81	111.95	131.74
ENSG00000127914.16|AKAP9	1288	1537	1488	1595	1208	1370
ENSG00000127920.5|GNG11	676	583	725	703	717	619
ENSG00000127922.9|SEM1	2136	1905	2356	2202	2336	1933
ENSG00000127946.17|HIP1	7192	7280	9219	7789	8496	6816
ENSG00000127947.16|PTPN12	2204	2017	2458	2294	2373	1699
ENSG00000127948.16|POR	1255	1444	1923	1536	1389	1516
ENSG00000127952.17|STYXL1	598	566	619	619	574	570
ENSG00000127955.17|GNAI1	159	117	134	139	123	102
ENSG00000127957.18|PMS2P3	132.92	112.66	183.02	142.8	107.44	100.26
ENSG00000127980.16|PEX1	1210.59	1202.16	1283.01	1269.57	1179.07	946.67
ENSG00000127989.13|MTERF1	390	359	399	459	408	354
ENSG00000127990.17|SGCE	759	755	953	839	817	672
ENSG00000127993.16|RBM48	492	585	551	667	532	501
ENSG00000127995.17|CASD1	733	731	843	957	742	682
ENSG00000128000.16|ZNF780B	558.48	580.83	638.45	679.57	607.94	553.65
ENSG00000128011.4|LRFN1	103.2	89.65	114.16	75.42	75.55	68.44
ENSG00000128016.6|ZFP36	85	120	179	145	109	113
ENSG00000128039.11|SRD5A3	148	143.96	122	129	126	98
ENSG00000128045.7|RASL11B	14	11	26	23	19	15
ENSG00000128050.8|PAICS	10597.98	10825.99	12770.97	12625.97	12102.98	10113.98
ENSG00000128059.8|PPAT	1435.77	1350.94	1689.7	1749.7	1611.68	1351.91
ENSG00000128159.12|TUBGCP6	905	1454	1397	1348	1068	1214
ENSG00000128165.9|ADM2	28	42	31	21	13	16
ENSG00000128185.9|DGCR6L	296.71	502.58	448.02	437.73	364.47	482.28
ENSG00000128191.16|DGCR8	1255	1307	1640	1379	1423	1219
ENSG00000128203.7|ASPHD2	175.39	159.35	217.13	177.86	209	154.06
ENSG00000128228.5|SDF2L1	152	135	202	126	139	173
ENSG00000128242.13|GAL3ST1	9	12	15	5	12	6
ENSG00000128245.15|YWHAH	5578	5879	7087	6643	6702	5172
ENSG00000128254.13|C22orf24	6	11	17	18	7	10
ENSG00000128262.8|POM121L9P	4.21	19	6.09	16.2	8.29	16.32
ENSG00000128266.9|GNAZ	274	310	371	304	293	304
ENSG00000128268.12|MGAT3	487	616	658	664	471	535
ENSG00000128272.14|ATF4	4149	3481	4940	3282	4637.96	2843
ENSG00000128274.17|A4GALT	1	17	8	21	2	17
ENSG00000128283.7|CDC42EP1	127	166	218	172	141	195
ENSG00000128284.19|APOL3	51	147	55	172	65	166
ENSG00000128285.4|MCHR1	27	56	41	37	33	36
ENSG00000128294.16|TPST2	1032	1046	1256	1345	1135	1083
ENSG00000128309.16|MPST	573	624	810	600	650	622
ENSG00000128311.14|TST	64	99	118	113	95	111
ENSG00000128335.14|APOL2	559	866	710	912	625	848
ENSG00000128342.5|LIF	125	264	160	343	151	271
ENSG00000128346.10|C22orf23	38.46	42.71	51.82	65.98	37.4	40.24
ENSG00000128394.17|APOBEC3F	55.33	96.99	64.38	94.41	68.17	77.42
ENSG00000128422.16|KRT17	26	22	15	30	14	20
ENSG00000128463.13|EMC4	937.94	957.98	1085.94	988.93	1094.93	801.95
ENSG00000128482.16|RNF112	150	319.87	159	298	131	220
ENSG00000128487.16|SPECC1	2325	2237	3104	2772	2829	2066
ENSG00000128510.12|CPA4	15	35	31	45	36	25
ENSG00000128512.21|DOCK4	650	742	804	855	724	750
ENSG00000128513.15|POT1	765	851	769	895	753	639
ENSG00000128524.5|ATP6V1F	1133	1536.75	1533.85	1566.88	1359.77	1408.72
ENSG00000128534.8|LSM8	1291	1279	1523	1485	1363	1090
ENSG00000128536.16|CDHR3	26	15	20	14	29	12
ENSG00000128563.13|PRKRIP1	990.51	1293.19	1386.03	1267.33	1076.28	1046.33
ENSG00000128564.7|VGF	4871	3965	8515	4663	6220	4481
ENSG00000128567.17|PODXL	8367	12917	11356	15211	10367	13560
ENSG00000128578.10|STRIP2	308	430	413	423	375	383
ENSG00000128581.15|IFT22	689	703	791	726	752	594
ENSG00000128585.18|MKLN1	2422.42	2624.79	2997.35	2988.31	2738.31	2262.53
ENSG00000128590.5|DNAJB9	336	273	348	360	366	297
ENSG00000128591.15|FLNC	63	136	100	140	85	112
ENSG00000128594.8|LRRC4	254	148	388	178	337	128
ENSG00000128595.17|CALU	16433	16625	19089	19077	17956	15105
ENSG00000128596.17|CCDC136	127	111	195	149	155	72
ENSG00000128602.10|SMO	1622.31	1753.65	2317.5	1861.68	1942.5	1639.79
ENSG00000128604.20|IRF5	13	8	19	14	7	7
ENSG00000128606.13|LRRC17	88	226	129	230	109	166
ENSG00000128607.14|KLHDC10	1604	1866	1851	2089	1881	1566
ENSG00000128609.15|NDUFA5	1585	1442	1608	1722	1665	1314.95
ENSG00000128626.11|MRPS12	301.02	328.98	397.52	369.14	352.05	393.98
ENSG00000128654.14|MTX2	484	458	524	466	517	404
ENSG00000128656.14|CHN1	683	590	780	683	718	532
ENSG00000128683.14|GAD1	3545.27	2585.59	4657.56	2652.91	4676.75	2298.64
ENSG00000128694.12|OSGEPL1	190.95	185	234	231	187.7	126
ENSG00000128699.14|ORMDL1	1042	1153	1246	1358	1170	962
ENSG00000128708.13|HAT1	1502	1869	1605	2121	1608	1684
ENSG00000128731.17|HERC2	1947.01	2349.67	2878.3	2406.6	2290.05	2102.35
ENSG00000128739.22|SNRPN	1526.19	1404.65	1743.12	1458.91	1604.6	1338.5
ENSG00000128789.21|PSMG2	470.11	537	514	553.36	581	478.21
ENSG00000128791.12|TWSG1	748	717	844	849	843	653
ENSG00000128805.14|ARHGAP22	28	12	30	6	16	3
ENSG00000128829.12|EIF2AK4	936	1056	1176	1239	1007	973
ENSG00000128833.13|MYO5C	1024.88	948.69	1215.76	1065.15	1080.85	821.62
ENSG00000128849.10|CGNL1	93	132	100	100	87	119
ENSG00000128872.10|TMOD2	1365	1123	1563	1416	1655	1194
ENSG00000128881.17|TTBK2	469.56	507.95	522.51	483.39	470.76	395.3
ENSG00000128886.12|ELL3	18.79	18	38.05	26.02	14.65	26.76
ENSG00000128891.15|CCDC32	148	186.91	190	236	199	174
ENSG00000128908.16|INO80	694	681	836	772	784	639
ENSG00000128915.12|ICE2	998	854	1016	1046	1002	699
ENSG00000128923.11|MINDY2	679	807	742	954	731	865
