Ola_923_R2B1	LMP.Olap_923_R2B1	Ola_923_R3B1	LMP.Olap_923_R3B1	Ola_923_R1B2	LMP.Olap_923_R1B2
ENSG00000176399.4|DMRTA1	46	84	49	156	60	117
ENSG00000176401.5|EID2B	92	86	62	85	89	59
ENSG00000176407.18|KCMF1	801	812	590	892	827	788
ENSG00000176410.7|DNAJC30	227	321	225	297.06	259	306.07
ENSG00000176422.14|SPRYD4	325.95	327.82	264	336	323	284
ENSG00000176428.6|VPS37D	56	41	36	43	61	55
ENSG00000176438.12|SYNE3	65	151	36	142	60	120
ENSG00000176444.19|CLK2	1222	1354	1011	1486	1118	1097
ENSG00000176454.14|LPCAT4	511	540	445	553	492	440
ENSG00000176463.14|SLCO3A1	18	35	12	20	17	20
ENSG00000176473.13|WDR25	94.63	85	65.68	98	108	99
ENSG00000176476.9|SGF29	133.98	169.6	141.81	200.63	151.54	175.84
ENSG00000176485.11|PLA2G16	507	695	382	823	505	710
ENSG00000176490.5|DIRAS1	1577	1619	1240	1532	1562	1529
ENSG00000176531.10|PHLDB3	51	51	64	60	49	50
ENSG00000176533.13|GNG7	1500	1374	1370	1553	1413	1297
ENSG00000176542.10|USF3	295	266	210	281	379	246
ENSG00000176563.9|CNTD1	22.93	40.69	15.05	44.11	30.75	23.26
ENSG00000176593.7|AC008969.1	567.8	505	364.49	584.72	427.58	352.86
ENSG00000176595.4|KBTBD11	434	293	380	321	412	308
ENSG00000176597.12|B3GNT5	595.19	428.44	470	540	605	454
ENSG00000176619.13|LMNB2	3095	3209	2848	3246	3340	3024
ENSG00000176623.12|RMDN1	641.87	640.68	631.47	714.87	785.84	566
ENSG00000176624.11|MEX3C	1552	1604	1227	1947	1840	1732
ENSG00000176635.17|HORMAD2	10	12	5	15.67	16	10
ENSG00000176641.11|RNF152	106	93	65	76	129	93
ENSG00000176681.14|LRRC37A	89.36	86.86	71.34	96.4	93.15	119.39
ENSG00000176697.19|BDNF	29.56	41.43	30.11	45.86	68.46	79.26
ENSG00000176700.20|SCAND2P	256.77	219.14	187.33	241.78	231.46	224.73
ENSG00000176714.9|CCDC121	59	42	37.47	44	56	40
ENSG00000176715.16|ACSF3	459.96	542	394.99	595.98	422	467
ENSG00000176720.6|BOK	35	45	23	37	30	45
ENSG00000176731.12|C8orf59	493.87	467.52	347.03	493.48	502.29	366.23
ENSG00000176732.6|PFN4	22	12	3	12	4	11
ENSG00000176749.9|CDK5R1	583	467	467	558	624	494
ENSG00000176771.17|NCKAP5	205	138	165	169	239	123
ENSG00000176783.15|RUFY1	668	626	586.86	677.84	665.35	505
ENSG00000176809.10|LRRC37A3	26.75	26.38	25.92	20.42	34	11.01
ENSG00000176826.15|FKBP9P1	130.33	121.76	151.47	193.6	185.09	124.39
ENSG00000176834.14|VSIG10	465	476	381	572.73	460.55	435
ENSG00000176842.14|IRX5	94	91.28	63	106	98.58	104
ENSG00000176845.13|METRNL	67	68	51	53	64	55
ENSG00000176853.16|FAM91A1	1305.99	1266	1029	1542.98	1417.99	1143
ENSG00000176868.2|AL358781.1	807.6	692.05	624.55	695.47	727.22	614.27
ENSG00000176871.8|WSB2	1830.95	1678.96	1689.75	1929.61	2122.69	1759.42
ENSG00000176887.7|SOX11	2551	1900	2210	2311	2739	1763
ENSG00000176890.16|TYMS	3405.84	4305.36	2889.6	5065.82	3882.55	4050.08
ENSG00000176894.10|PXMP2	386.23	344	303	378	413	341
ENSG00000176896.8|TCEANC	47	49	41	71	59	55
ENSG00000176903.4|PNMA1	1899	1612	1605	1702	2032	1548
ENSG00000176907.4|TCIM	218	287	169	267	224	243
ENSG00000176909.12|MAMSTR	53	54	42	70	34	32
ENSG00000176912.3|TYMSOS	18.01	16.01	11.01	17	12.02	13
ENSG00000176915.15|ANKLE2	2062	2082	1618	2396	2059	1907
ENSG00000176920.12|FUT2	10	22	7	29	26	23
ENSG00000176946.12|THAP4	647	693	559	705	670	702
ENSG00000176953.12|NFATC2IP	1156.19	1393.06	918.81	1561.22	1111.37	1204
ENSG00000176956.12|LY6H	9	26	9	15	7	18
ENSG00000176971.3|FIBIN	109	119	83	138	129	121
ENSG00000176973.8|FAM89B	421.01	368.57	313.03	348.55	370.87	362.64
ENSG00000176974.20|SHMT1	592	792.77	538.78	904.92	584.39	746.84
ENSG00000176978.14|DPP7	819	1111	780	973	791	1027
ENSG00000176986.16|SEC24C	1503.63	1768.63	1221.05	1607.72	1454.7	1459.22
ENSG00000176994.11|SMCR8	1081	1054.23	940.22	1198.08	988.61	1066.16
ENSG00000177000.12|MTHFR	516	498.41	396	540	502.64	491
ENSG00000177025.3|C19orf18	14	15	28	35	19	16
ENSG00000177030.16|DEAF1	825	836	714	840	844	771
ENSG00000177034.16|MTX3	1180	1140	959	1488	1281	1054
ENSG00000177042.14|TMEM80	354	420	327	412	331	359
ENSG00000177045.9|SIX5	113.95	128.26	99.84	108.66	110.56	123.69
ENSG00000177051.6|FBXO46	260	376.22	247.66	332	266.75	347.74
ENSG00000177054.14|ZDHHC13	548	565	460	663	621	543
ENSG00000177058.12|SLC38A9	261	313	172	318	256	283
ENSG00000177076.6|ACER2	18	25	21	26	39	33
ENSG00000177082.12|WDR73	967.23	1040.03	752.51	1258.22	887.68	991.84
ENSG00000177084.16|POLE	3368	4099	2853	4436	3190	3744
ENSG00000177098.8|SCN4B	29	13	11	14	15	18
ENSG00000177105.10|RHOG	212	243	213	247	233	249
ENSG00000177106.16|EPS8L2	30	26	14	23	20	18
ENSG00000177108.5|ZDHHC22	299.41	297.98	267	322	284	285
ENSG00000177119.16|ANO6	1034	889	820	871	1144	792
ENSG00000177125.5|ZBTB34	354	351	341	417	334	307
ENSG00000177144.7|NUDT4B	0	43.66	28.46	10.3	10.87	20.19
ENSG00000177150.13|FAM210A	313	339	230	359	357	292
ENSG00000177156.11|TALDO1	1380	1414	1238	1559	1521	1421
ENSG00000177169.10|ULK1	539	573	571	456	515	466
ENSG00000177181.15|RIMKLA	204	225	149	279	205	202
ENSG00000177189.13|RPS6KA3	1349	1189	1072	1467	1518	1221
ENSG00000177192.13|PUS1	244	243	221	239	271	254
ENSG00000177200.17|CHD9	1394	1284	994	1363	1422	1142
ENSG00000177225.17|GATD1	932	976	847	1014	844	908
ENSG00000177239.15|MAN1B1	2237	2544	1991	2608	2191	2216
ENSG00000177283.7|FZD8	187	216	154	225	175	213
ENSG00000177301.15|KCNA2	1429	1534	1105	1779	1634	1569
ENSG00000177302.15|TOP3A	1962.1	2111	1633	2365	1925	1941
ENSG00000177303.10|CASKIN2	343.16	340.03	347.23	411.69	347.86	359.94
ENSG00000177311.11|ZBTB38	459	542	398	692	514	509
ENSG00000177335.10|C8orf31	49	58	40	57	49	35
ENSG00000177337.7|DLGAP1-AS1	47	61	27	52	29	49
ENSG00000177352.10|CCDC71	415	432	337	423	387	397
ENSG00000177359.20|AC024940.2	39.42	35.99	25.11	36.25	37.33	15.79
ENSG00000177370.5|TIMM22	423.34	474.25	330.34	447.01	462.92	497.76
ENSG00000177374.13|HIC1	29.4	38.61	18.91	27.49	20.44	41.98
ENSG00000177380.14|PPFIA3	356	415	290	450	337	421
ENSG00000177383.4|MAGEF1	1864	1878	1687	2008	1967	1776
ENSG00000177410.12|ZFAS1	969.54	1010.77	735.52	963.54	908.78	697
ENSG00000177425.11|PAWR	20	22.67	13	22	12	19
ENSG00000177426.20|TGIF1	835	816	854	991	944	896
ENSG00000177427.13|MIEF2	98	131	101	108	101	112
ENSG00000177432.7|NAP1L5	25	12	18	17	15	17
ENSG00000177453.7|NIM1K	312	248	239	258	288	207
ENSG00000177463.15|NR2C2	2062.24	1950.92	1692.8	2173.82	2031.19	1806.77
ENSG00000177469.13|CAVIN1	2531	3212	2150	3366	2510	3040
ENSG00000177479.19|ARIH2	2263.61	2508.27	1665.25	2717.16	2096.82	2243.5
ENSG00000177483.11|RBM44	16	8	9	16	4	6
ENSG00000177485.7|ZBTB33	1133	1075	924	1339	1300	1017
ENSG00000177508.12|IRX3	216	280.72	221	306	208.42	254
ENSG00000177511.6|ST8SIA3	412	578	313	616	393	556
ENSG00000177542.11|SLC25A22	832	830	815	891.63	826	860.54
ENSG00000177548.13|RABEP2	147	179	143	151	154	204
ENSG00000177556.12|ATOX1	730	827	653	932	780	912
ENSG00000177565.16|TBL1XR1	1916	1980	1597	2415	2178	1898
ENSG00000177576.11|C18orf32	508.78	442.81	350.02	556.23	515.24	370.27
ENSG00000177595.18|PIDD1	543	901	463	834	470	864
ENSG00000177599.13|ZNF491	34	36	35	35	42	25
ENSG00000177600.9|RPLP2	3648.04	3656.11	2931	3811.53	3662	3361.14
ENSG00000177602.5|HASPIN	251	309	214	423	289	305
ENSG00000177606.6|JUN	1769	1860	1776	2517	1965	2038
ENSG00000177613.8|CSTF2T	580	456	411	440	569	422
ENSG00000177614.11|PGBD5	506	661	433	692	538	637
ENSG00000177628.16|GBA	1366.78	1558.97	1151.18	1631.35	1291.21	1374.64
ENSG00000177640.15|CASC2	51	30	37	49	42	32
ENSG00000177646.19|ACAD9	1298.8	1117.84	1003.74	1340.76	1182.74	1017.78
ENSG00000177663.13|IL17RA	333	344	279	399	298	324
ENSG00000177666.17|PNPLA2	480.98	664	433	628	494	564
ENSG00000177674.16|AGTRAP	341	435	304	405	338	393
ENSG00000177679.16|SRRM3	15	11	15	8	8	11
ENSG00000177683.14|THAP5	853	946	736	1162	1016	861
ENSG00000177685.17|CRACR2B	26	9	16	13	16	19
ENSG00000177692.11|DNAJC28	32	53	23	47	36	29
ENSG00000177694.16|NAALADL2	27	10	17	16	18	8
ENSG00000177697.19|CD151	3542.06	3541.1	3021.9	3575.68	3381.49	3506.1
ENSG00000177700.6|POLR2L	615.94	676.9	640.1	720.32	724.51	698.9
ENSG00000177706.9|FAM20C	364	312	327	296	332	269
ENSG00000177707.11|NECTIN3	555	644	437	685	626	625
ENSG00000177721.4|ANXA2R	96	86	91	86	134	87
ENSG00000177728.17|TMEM94	2490.84	2635.97	2117.77	2579.31	2338.14	2349.06
ENSG00000177731.16|FLII	1568	1728	1371	1840	1570	1686
ENSG00000177732.8|SOX12	1991	2041	1965	2207	2157	1917
ENSG00000177733.6|HNRNPA0	3336	3148	2904	3116	3504	2855
ENSG00000177738.3|AC025171.1	75	74.84	72	63	89	65
ENSG00000177788.5|AL162595.1	16	22	12	23	19	10
ENSG00000177807.9|KCNJ10	1128	1077	1161	1539	1541	1101
ENSG00000177830.17|CHID1	1304	1398	1085	1392	1213	1322
ENSG00000177839.6|PCDHB9	388.42	400.19	353.85	401.9	465.25	349.79
ENSG00000177842.12|ZNF620	169	244	172	278	212	237
ENSG00000177853.14|ZNF518A	229	224	180	279	252	198
ENSG00000177854.8|TMEM187	78	91	47	99	48	76
ENSG00000177868.12|SVBP	111	121	100	136	137	82
ENSG00000177873.13|ZNF619	114	151	117	146	122	130
ENSG00000177875.4|CCDC184	53	66	58	79	72	60
ENSG00000177879.16|AP3S1	570	641	475	749	638	638
ENSG00000177885.15|GRB2	1802	1989	1476	2221	1913	1829
ENSG00000177888.7|ZBTB41	327	257	259	334	388	236
ENSG00000177889.10|UBE2N	2224.56	2066.64	1798.66	2461.72	2278.25	1988.55
ENSG00000177917.10|ARL6IP6	719	740	574	749	772	560.45
ENSG00000177932.6|ZNF354C	519.04	525.39	433.6	659.84	543.88	465.48
ENSG00000177943.14|MAMDC4	71	64	84	91	90	75.03
ENSG00000177946.6|CENPBD1	311	256	207	248	193	204
ENSG00000177951.17|BET1L	1019	1183	887	1179	960.3	996.54
ENSG00000177954.13|RPS27	6462.95	6685.94	4701.18	6787.96	6277.92	5788.49
ENSG00000177963.14|RIC8A	1921	2126	1625	2198	1874	2023
ENSG00000177971.8|IMP3	455.22	502.82	327.78	509.73	479.6	461.64
ENSG00000177981.11|ASB8	365	367	285	390	386	341
ENSG00000177990.11|DPY19L2	97.73	114.62	89.93	124.59	97.98	93.52
ENSG00000178026.13|LRRC75B	184	290	172	265	151	204
ENSG00000178028.14|DMAP1	966	1019	706	1021	818	779
ENSG00000178035.12|IMPDH2	2506	2938.8	1823.99	2951	2269	2287
ENSG00000178038.17|ALS2CL	26	17	14	22	12	20
ENSG00000178053.18|MLF1	505	474	322	531	522	414
ENSG00000178057.14|NDUFAF3	398	417	338	416	412	447
ENSG00000178074.6|C2orf69	219	267	166	260	256	232
ENSG00000178075.20|GRAMD1C	142	188	77	172	108	168
ENSG00000178078.11|STAP2	58	73	77	73	68	78
ENSG00000178093.13|TSSK6	9	14	6	12	10	15
ENSG00000178096.9|BOLA1	54	56	43	65	51	65
ENSG00000178104.19|PDE4DIP	1964.53	2415.75	1592.88	2959.27	2169.2	2316.55
ENSG00000178105.11|DDX10	568	521	449	610	653	481
ENSG00000178127.13|NDUFV2	1215.72	1174.58	987.48	1476.73	1414.78	1133.61
ENSG00000178149.17|DALRD3	279.16	269.11	193.05	235.21	210.42	184.91
ENSG00000178150.10|ZNF114	36	23	21	23	28	17
ENSG00000178163.8|ZNF518B	427	367	315	430	359	309
ENSG00000178177.15|LCORL	645.21	550.69	537.76	743.77	713.99	497.49
ENSG00000178184.16|PARD6G	201.37	163.98	166.85	216.6	152.59	164.78
ENSG00000178188.14|SH2B1	1205	1469	1046.97	1478	1091	1239
ENSG00000178201.4|VN1R1	47.01	47.73	40.46	63	45	60.35
ENSG00000178202.13|KDELC2	1635	1498	1316	1852	1894	1411
ENSG00000178209.15|PLEC	2179	2300	2216	2546	2242	2318
ENSG00000178229.8|ZNF543	136	170	101	170	170	155
ENSG00000178233.17|TMEM151B	82.5	76.95	63.39	62.62	78.5	40.76
ENSG00000178234.13|GALNT11	1045	1093.98	824.88	1279.82	1025.93	1158
ENSG00000178235.7|SLITRK1	464.47	697	370.66	861.83	521	808.93
ENSG00000178252.18|WDR6	7396.84	8541.89	6178.95	8659.79	7004.58	7816.09
ENSG00000178295.15|GEN1	818	1082	667	1282	844	928
ENSG00000178301.3|AQP11	33	24	21	46	27	21
ENSG00000178307.9|TMEM11	301.69	372	275	374	390	355
ENSG00000178338.11|ZNF354B	283.19	279.58	207.91	336.3	269.09	261.67
ENSG00000178381.11|ZFAND2A	159	159	153	180	181	136
ENSG00000178385.15|PLEKHM3	235	235	218	313	252	252
ENSG00000178386.13|AC092072.1	142.12	171.9	66.31	138.52	129.06	112.12
ENSG00000178401.16|DNAJC22	351	454	299	518	316	437
ENSG00000178409.13|BEND3	473	415	352	510	424	436
ENSG00000178425.14|NT5DC1	22	4	12	13	11	9
ENSG00000178440.6|LINC00843	95.07	51.58	96.1	77.93	132.95	94.99
ENSG00000178445.9|GLDC	3321.98	3371.97	2840.99	3801.98	3472.98	3216.99
ENSG00000178449.9|COX14	135	191	119.73	183	144.77	156
ENSG00000178467.18|P4HTM	694	886	547	875	574	722
ENSG00000178498.16|DTX3	1771	2025	1434	2024	1571	1693
ENSG00000178502.6|KLHL11	346.3	409.43	276.99	553.02	405.64	427.23
ENSG00000178531.6|CTXN1	328	287	358	250	354	304
ENSG00000178537.10|SLC25A20	423	407	332	432	385	399
ENSG00000178538.10|CA8	43	16	23	16	48	7
ENSG00000178567.7|EPM2AIP1	1682	1642	1350	1872	1806	1393
ENSG00000178573.7|MAF	861	1237	728	1495	953	1135
ENSG00000178585.15|CTNNBIP1	1677	2166	1500	2665	1932.9	2337.69
ENSG00000178605.13|GTPBP6	272.5	201	298	246.5	326	266
ENSG00000178605.13|PAR|Y|GTPBP6	272.5	201	298	246.5	326	266
ENSG00000178607.16|ERN1	122	106	95	141	136	83
ENSG00000178665.16|ZNF713	230.27	192.59	212.95	280.84	295.19	213.11
ENSG00000178685.14|PARP10	60	102	42	106	42	83
ENSG00000178691.11|SUZ12	1767.21	1883.18	1390.9	2181.23	1869.7	1577.46
ENSG00000178694.10|NSUN3	283.92	198	213	254.5	275.07	171.84
ENSG00000178695.5|KCTD12	460	503	330	606	464	462
ENSG00000178700.7|DHFR2	213.08	156	158	174.5	181	126.16
ENSG00000178718.6|RPP25	65	71	60	60	40	58
ENSG00000178719.17|GRINA	1999	2174	1740	2148	1935	1957
ENSG00000178722.12|C5orf64	16	17	14	19	13	9
ENSG00000178741.12|COX5A	1310	1413	1127	1842	1538	1450
ENSG00000178752.16|ERFE	66	149	77	159	69	150
ENSG00000178761.15|FAM219B	1408.66	1435.55	1124.84	1573	1316.36	1312.96
ENSG00000178764.8|ZHX2	493	629	351	570	416	483
ENSG00000178773.15|CPNE7	578	685	579	724	506	642
ENSG00000178802.18|MPI	876.34	1009.45	696.16	979	833.64	773.04
ENSG00000178809.11|TRIM73	49.77	91.79	30.99	48.24	21.78	60.37
ENSG00000178814.17|OPLAH	24	37	21	45	13.18	29
ENSG00000178821.13|TMEM52	28	30	8	18	14	18
ENSG00000178826.11|TMEM139	11	6.9	8	13	14	10.41
ENSG00000178878.12|APOLD1	129.64	230.54	85.83	192	167.3	160
ENSG00000178882.14|RFLNA	4	14	13.09	12	14.04	15.04
ENSG00000178896.9|EXOSC4	220.54	252.93	166.22	187.71	212	222.47
ENSG00000178904.19|DPY19L3	2143	2612	1745	3089	2378	2382
ENSG00000178913.7|TAF7	3676	3560	2529	3582	3568	2977
ENSG00000178917.16|ZNF852	68.51	87	46	118.59	61.48	68
ENSG00000178921.14|PFAS	2042	2425	1804	2711	2134	2392
ENSG00000178922.16|HYI	174.48	200.49	121.99	181.17	131.5	149.49
ENSG00000178927.18|CYBC1	1177	1167	971	1205	1021	1132.33
ENSG00000178935.5|ZNF552	72.05	89.19	41.99	60.61	98.81	67.37
ENSG00000178947.9|SMIM10L2A	31	31	11	13	34	15
ENSG00000178950.17|GAK	1339	1646	1150	1702	1406	1550
ENSG00000178951.9|ZBTB7A	286	319	264	324	285	264
ENSG00000178952.11|TUFM	4293	4375	3419	4810	4203	4320
ENSG00000178965.14|ERICH3	167	158	105	155	164	140
ENSG00000178966.16|RMI1	511	587	424	677	605	546
ENSG00000178971.15|CTC1	428	538	316	554	333	460
ENSG00000178974.10|FBXO34	665	749	539	845	636	652
ENSG00000178980.15|SELENOW	1964	2147	1655	2273	1822	1736
ENSG00000178982.9|EIF3K	2384	2275	1903	2456	2336	2160
ENSG00000178988.11|MRFAP1L1	1269	1288	972	1250	1178	1115
ENSG00000178996.14|SNX18	558	565	509	654	653	590
ENSG00000178999.13|AURKB	831	1019	744	1009	819	839
ENSG00000179010.14|MRFAP1	5556	5122	4486	5415	6012	4876
ENSG00000179021.10|C3orf38	403	400	304	478	488	416
ENSG00000179029.14|TMEM107	215	270	166	323	196	213
ENSG00000179041.4|RRS1	325	252	266.9	296	391.83	302
ENSG00000179051.14|RCC2	6645.33	7000.82	5774.05	7730.27	7038.37	6742.57
ENSG00000179058.7|C9orf50	21	21	19	25	13	20
ENSG00000179066.8|AC020907.1	4	17	7	23	6	18
ENSG00000179071.5|CCDC89	24	15	19	30	32	20
ENSG00000179085.7|DPM3	121	97	103	94	110	110
ENSG00000179091.5|CYC1	1390	1500	1177	1434	1395	1392
ENSG00000179094.16|AC129492.1	478	505	429	492	416	385
ENSG00000179104.9|TMTC2	497	393	336	446	416	340
ENSG00000179115.11|FARSA	1392	1466	1216	1440	1427	1442
ENSG00000179119.15|SPTY2D1	810.73	1022.51	714	1111	856	932.99
ENSG00000179134.15|SAMD4B	3447	3733	2939	3999	3374	3283
ENSG00000179151.13|EDC3	1558.95	1843.08	1180.71	1825.68	1469.64	1581.92
ENSG00000179152.20|TCAIM	488.98	488	370	605	524.62	492.6
ENSG00000179163.11|FUCA1	119	129	92	134	99	95
ENSG00000179168.14|GGN	16.16	11.83	15.94	7	8	17
ENSG00000179195.16|ZNF664	7086.95	7041.84	5683.91	8066.91	7696.96	6721.96
ENSG00000179218.13|CALR	16699.25	16339.07	12893.2	17574.9	16350.46	15779.67
ENSG00000179222.17|MAGED1	10295	9793	8478	9960	10084	8898
ENSG00000179240.9|GVQW3	204	218	195	258	211	202
ENSG00000179241.13|LDLRAD3	4793	4049	3963	4637	5012	3625
ENSG00000179242.16|CDH4	1082	583	1050	738	1221	707
ENSG00000179262.10|RAD23A	1443.66	1470.17	1367.04	1475.35	1445.98	1309.17
ENSG00000179271.3|GADD45GIP1	614.34	590.83	583.96	658.65	543.02	594.83
ENSG00000179295.17|PTPN11	5763.99	6119	4442	7243.99	6331	6004
ENSG00000179304.16|AC234031.1	361.41	394.1	298.87	260.05	309.51	240.95
ENSG00000179314.14|WSCD1	3864	3562	3275	3855	4023	3480
ENSG00000179331.3|RAB39A	177	174	154	245	250	250
ENSG00000179335.18|CLK3	1057.05	1170.92	847.29	1182.32	981.36	1046.08
ENSG00000179361.17|ARID3B	114	141	94.97	148	110	141
ENSG00000179364.13|PACS2	1193	1386	983	1447	1126	1236
ENSG00000179387.10|ELMOD2	1022	909	843	1139	1126	825
ENSG00000179388.9|EGR3	120	151	144	298	186	223
ENSG00000179403.12|VWA1	359	331	344	316	381	345
ENSG00000179406.7|LINC00174	149.2	207.87	110.14	121.52	89.96	115.89
ENSG00000179409.11|GEMIN4	970	1311	842	1378	1079	1268
ENSG00000179431.6|FJX1	957	865	866	855	1109	879
ENSG00000179454.13|KLHL28	264	272	210	320	300	183
ENSG00000179455.8|MKRN3	122.51	114.6	82.61	78.99	104.53	112.08
ENSG00000179456.10|ZBTB18	759	706	694	820	865	603
ENSG00000179476.8|C14orf28	27	18	31	34	23	17
ENSG00000179523.4|EIF3J-DT	137.26	115	105	143.52	101.93	101.24
ENSG00000179526.17|SHARPIN	292	433	317	392	325	346
ENSG00000179532.12|DNHD1	161	212	129	226	140	167
ENSG00000179562.3|GCC1	688	747	573	739	717	659
ENSG00000179583.19|CIITA	221.7	270.1	139.89	224.76	208.63	222.47
ENSG00000179588.9|ZFPM1	24	21	15	25	22	30
ENSG00000179598.6|PLD6	278.65	273.59	221	273.58	246	199
ENSG00000179604.10|CDC42EP4	1287	1555	1206	1632	1357	1500
ENSG00000179611.3|DGKZP1	35.74	36.78	29.34	49.38	32.98	34.66
ENSG00000179627.10|AL590327.1	148	169	133	182	128	183
ENSG00000179632.10|MAF1	1034	1243	949	1164	1074	1010
ENSG00000179698.13|WDR97	22	12	12	13	9	8
ENSG00000179715.13|PCED1B	4	10	7.24	20	12	18
ENSG00000179743.4|AL450998.2	62	50	61	56	74	46
ENSG00000179750.16|APOBEC3B	215.76	524.04	197.09	579.35	235.48	433.93
ENSG00000179761.12|PIPOX	320	403	251	404	315	339
ENSG00000179776.19|CDH5	45	91	33	90	32	73
ENSG00000179818.13|PCBP1-AS1	181	171.01	140	165	144	136
ENSG00000179820.16|MYADM	272	334	252	370	264	276
ENSG00000179832.17|MROH1	247	263	197	250	205	247
ENSG00000179833.4|SERTAD2	389	528	343	627	499	441
ENSG00000179841.8|AKAP5	103	149	68	138	102	84
ENSG00000179855.7|GIPC3	28	48	22	20	28	26
ENSG00000179859.9|RNF227	77	98	67	100	67	88
ENSG00000179862.6|CITED4	13	24	15	12	11	16
ENSG00000179886.5|TIGD5	114	100	107	101	106	119
ENSG00000179889.18|PDXDC1	1426.32	1647.19	1021.16	1577.82	1327.13	1379.97
ENSG00000179899.8|PHC1P1	242.65	223.3	209.1	222.57	189.48	228.1
ENSG00000179912.20|R3HDM2	908	848	741	858	762.25	598
ENSG00000179918.18|SEPHS2	708	777	547	811	628	731
ENSG00000179922.5|ZNF784	109	78	77	98	98	96
ENSG00000179930.5|ZNF648	14	23	12	11	7	8
ENSG00000179933.6|C14orf119	627	681.1	437	644.53	572	567.77
ENSG00000179935.9|LINC00652	80	106	63	135	78	94
ENSG00000179941.8|BBS10	334	256	230	294	356	237
ENSG00000179943.8|FIZ1	359	349	275	351	349	324
ENSG00000179950.13|PUF60	2605	2373	2250	2477	2494	2294
ENSG00000179954.16|SSC5D	18	11	9	11	6	11
ENSG00000179958.8|DCTPP1	775.44	707.39	661.29	721.95	779.28	761.81
ENSG00000179965.11|ZNF771	100.56	90.61	68.71	109.05	83.72	98.19
ENSG00000179967.11|PPP1R14BP3	15.97	3.31	10.66	6.34	15.82	6.84
ENSG00000179978.11|AC140134.1	69.39	50.82	32.38	38.67	63.32	58.75
ENSG00000179981.10|TSHZ1	409	556	395	588	510	512
ENSG00000179988.14|PSTK	68	70	65	84	59	69
ENSG00000180008.9|SOCS4	1495	1476	1232	1983	1747	1647
ENSG00000180011.7|ZADH2	859	903	714	1011	940	874
ENSG00000180035.12|ZNF48	492	540	400	529	507	503
ENSG00000180089.5|TMEM86B	43.94	66.91	43.49	74.41	71.78	65.07
ENSG00000180096.12|SEPT1	10	12	9	7	15	15
ENSG00000180098.9|TRNAU1AP	332	315	292	368	360	291
ENSG00000180104.16|EXOC3	869.9	841.76	696.06	989.34	799	799.73
ENSG00000180155.20|LYNX1	173	154	149.97	195	151.86	237.92
ENSG00000180182.11|MED14	1751	1822	1438	2193	1736	1728
ENSG00000180185.11|FAHD1	291.77	272.96	277	328.91	328	294.96
ENSG00000180190.11|TDRP	331	296	207	314	271	203
ENSG00000180198.16|RCC1	1772.34	2042.38	1594.17	2447.09	1948.9	2134.39
ENSG00000180228.13|PRKRA	472	447	365	529	499	406
ENSG00000180229.12|HERC2P3	340.72	330.36	266.24	433.83	314.11	350.23
ENSG00000180233.11|ZNRF2	205	190.44	147.33	240.22	223.3	225.76
ENSG00000180257.13|ZNF816	209.23	206.13	131	221.89	218.57	204.74
ENSG00000180263.14|FGD6	138	117	121	162	151	128
ENSG00000180269.7|GPR139	22	27	27	24	36	5
ENSG00000180287.16|PLD5	141	181	84	189.99	110	135.98
ENSG00000180304.14|OAZ2	1374.77	1434	1059.26	1481.36	1301.76	1176.56
ENSG00000180329.14|CCDC43	600	567	449.98	725	547	580.91
ENSG00000180336.18|MEIOC	17	17	12.07	23	16.46	12.47
ENSG00000180340.6|FZD2	217	193	162	185	188	186
ENSG00000180346.3|TIGD2	107	115	133	145	133	108
ENSG00000180354.16|MTURN	1276.19	1596.96	985.36	1523.61	1120.87	1320.76
ENSG00000180357.9|ZNF609	1864	1581	1534	1665	1877	1538
ENSG00000180370.10|PAK2	3268.97	3450	2590.98	3884	3788	3112.99
ENSG00000180376.16|CCDC66	297.15	278.2	242.64	356.57	257.71	220.58
ENSG00000180385.8|EMC3-AS1	91.78	166.87	78	173.69	86.51	131.73
ENSG00000180398.12|MCFD2	3342.49	3551.49	2567.92	4031.43	3574.38	3301.95
ENSG00000180423.4|HARBI1	74	64	54	69.57	80.37	88.68
ENSG00000180425.11|C11orf71	148.87	142.84	115.63	145.66	122.81	103.23
ENSG00000180447.7|GAS1	1513	1275	1238	1609	1423	1180
ENSG00000180448.10|ARHGAP45	54	67	40	76	62	78
ENSG00000180479.13|ZNF571	85	98	86.12	161	123.05	90.14
ENSG00000180488.15|MIGA1	407	372	315	492	388	370
ENSG00000180530.11|NRIP1	219.43	157.38	177.5	169.1	266.26	139.34
ENSG00000180537.13|RNF182	199	159	125	135	153	113
ENSG00000180573.9|HIST1H2AC	108	64	94	49	124	55
ENSG00000180592.16|SKIDA1	23	27	29	51	27	31
ENSG00000180611.7|MB21D2	104	100	96	105	88	71
ENSG00000180616.9|SSTR2	24	77	14	74	22	65
ENSG00000180626.10|ZNF594	549	501	490	581	562	463
ENSG00000180628.15|PCGF5	363	405	277	508	424	389
ENSG00000180638.17|SLC47A2	201	503	168	471	201	396
ENSG00000180667.10|YOD1	310	309	238	347	359	301.97
ENSG00000180694.14|TMEM64	493	504	416	584	556	504
ENSG00000180720.7|CHRM4	29	40	14	34	21	25
ENSG00000180739.14|S1PR5	95	115	69	149	91	106
ENSG00000180747.15|SMG1P3	314.63	194.33	266.5	316.97	312.74	270.51
ENSG00000180758.12|GPR157	36	41	26	53	33	35
