Ola_827_R1B1	LMP.Olap_827_R1B1	Ola_827_R2B1	LMP.Olap_827_R2B1	Ola_827_R3B2	LMP.Olap_827_R3B2
ENSG00000164949.8|GEM	124	164	132	190	143	170
ENSG00000164951.16|PDP1	4483	4272	3593	4856	3633	3725
ENSG00000164953.15|TMEM67	456	468	454	488	423	387
ENSG00000164961.16|WASHC5	945.86	905.92	770.95	953.96	854.96	774.83
ENSG00000164967.10|RPP25L	98	113	88	141	115	113
ENSG00000164970.15|FAM219A	465	440	662	618	577	470
ENSG00000164975.15|SNAPC3	524	515	428	548	422	508
ENSG00000164976.9|MYORG	1124	1384	1028	1535	1250	1246
ENSG00000164978.18|NUDT2	275	352	278	350	256	281
ENSG00000164983.7|TMEM65	615	652	651	734	659	631
ENSG00000164985.15|PSIP1	1721	1572	1385	1675.99	1427	1329
ENSG00000164989.17|CCDC171	64	55	49	56	67	46
ENSG00000165006.14|UBAP1	438	455	456	559	435	433
ENSG00000165028.12|NIPSNAP3B	47	62	51	61	53	40
ENSG00000165029.16|ABCA1	711	514	608	582	635	472
ENSG00000165030.4|NFIL3	180	187	800	410	252	196
ENSG00000165046.12|LETM2	87.61	74.52	50.86	67.85	58.25	61.18
ENSG00000165055.15|METTL2B	1094.2	1236.04	839.89	1288.68	1014.28	1146.97
ENSG00000165060.13|FXN	78.83	73.44	67.88	94.64	73.49	87.6
ENSG00000165061.15|ZMAT4	252	238	222	189	270	222
ENSG00000165071.14|TMEM71	20	14	15	24	25	14
ENSG00000165097.15|KDM1B	335	404	316	387	314	346
ENSG00000165102.15|HGSNAT	1045.72	1150	1036.35	1420.51	1056.78	1097.77
ENSG00000165105.10|RASEF	18	17	64	45	27	23
ENSG00000165113.13|GKAP1	62	63.89	29	56	35	26
ENSG00000165115.15|KIF27	191.19	196	160.33	185.44	161.43	147.58
ENSG00000165118.15|C9orf64	337	327	255	334	243	299
ENSG00000165119.21|HNRNPK	12112.53	11314.58	11808.28	12985.5	12534.72	11151.55
ENSG00000165121.11|AL353743.1	79.79	47.11	35.67	47.5	41.47	39.42
ENSG00000165138.18|ANKS6	697	744	700	1008	705	668
ENSG00000165152.9|TMEM246	1083	1292	942	1283	975	995
ENSG00000165156.15|ZHX1	1314.89	1414.62	1170.94	1367.86	1162.8	1196.54
ENSG00000165169.11|DYNLT3	961	1206	1145	1478	842	1018
ENSG00000165175.15|MID1IP1	970	1157.55	833	1349	985.92	937.67
ENSG00000165185.14|KIAA1958	109	79	77	84	87	77
ENSG00000165186.12|PTCHD1	129	148	137	143	135	104
ENSG00000165194.15|PCDH19	20	15	15	12	23	22
ENSG00000165195.15|PIGA	194	210	222	267	244	197
ENSG00000165209.18|STRBP	327	381.91	262.93	380.88	257	274
ENSG00000165219.21|GAPVD1	1646	1767	1402	1796	1484	1457
ENSG00000165233.18|CARD19	222	205	263	320	287	184
ENSG00000165240.20|ATP7A	330	266.76	330.09	296	351	288
ENSG00000165244.7|ZNF367	489	366	353	387	556	354
ENSG00000165246.14|NLGN4Y	685.77	512.27	545	566.56	551.92	444.63
ENSG00000165259.14|HDX	149	116	105	128	117	90
ENSG00000165264.11|NDUFB6	504	477	458	624	514	434
ENSG00000165271.17|NOL6	1217	1335	957	1485	1235	1170
ENSG00000165275.10|TRMT10B	213	204	185	249	170	189
ENSG00000165280.16|VCP	4970	5064	4051	5752	5009	4604
ENSG00000165282.13|PIGO	487	432	387	508	525	416
ENSG00000165283.16|STOML2	550	661	552	731	560	545
ENSG00000165288.10|BRWD3	686	595	646	619	584	501
ENSG00000165304.8|MELK	483	331	359	406	458	349
ENSG00000165312.6|OTUD1	53	49	74	74	34	45
ENSG00000165322.17|ARHGAP12	1193	1099	1081	1249	1051	967
ENSG00000165323.15|FAT3	434	251	294	208	267	163
ENSG00000165338.16|HECTD2	2827	2893	2036	2626	1983	1939
ENSG00000165355.7|FBXO33	200	231	179	241	177	191
ENSG00000165359.15|INTS6L	205	210	184	237	226	205
ENSG00000165383.11|LRRC18	41	30	24	36	43	23
ENSG00000165389.7|SPTSSA	959	984	786	1083	904	833
ENSG00000165392.10|WRN	551	477	438	588	543	488
ENSG00000165406.16|MARCH8	419	475	504	565	415	366
ENSG00000165410.14|CFL2	1229	1236	1160	1382	1069	1126
ENSG00000165416.14|SUGT1	508	516	419	579	417	481
ENSG00000165417.12|GTF2A1	1668	1621	1361	1691.96	1563	1511.15
ENSG00000165424.6|ZCCHC24	1725.58	1349.28	1576.4	1734.69	1799.2	1304.69
ENSG00000165434.8|PGM2L1	2210	2482	2547	2636	2146	2111
ENSG00000165443.12|PHYHIPL	12.19	13	10.94	12.16	2.58	16.54
ENSG00000165449.11|SLC16A9	15	21	21	16	11	13
ENSG00000165458.14|INPPL1	3240	3385	3665	4631	3663	3258
ENSG00000165474.7|GJB2	821	983	533	752	612	584
ENSG00000165475.15|CRYL1	180	246	186	249	194	198
ENSG00000165476.14|REEP3	956	991	807	1111	855	874
ENSG00000165478.7|HEPACAM	1139.57	2179.07	965.45	2217.18	1208.01	1536.09
ENSG00000165480.16|SKA3	238	191	170	218	265	210
ENSG00000165487.14|MICU2	457	458	327	426	406	398
ENSG00000165490.13|DDIAS	608	539	450	515	569	516
ENSG00000165494.11|PCF11	1543.29	1369.42	1227.4	1463.15	1383.14	1217.4
ENSG00000165495.16|PKNOX2	179	136	201	146	207	151
ENSG00000165501.17|LRR1	257.91	242.67	164.86	229.52	272.95	182.02
ENSG00000165502.6|RPL36AL	1400	1420	1220	1530	1414	1305
ENSG00000165506.14|DNAAF2	231	244	141	211	200	184
ENSG00000165507.8|DEPP1	88	206	1005	1023.54	680	582
ENSG00000165511.6|C10orf25	37	42	32	45	34	32
ENSG00000165512.5|ZNF22	542.17	405.93	459.69	493.4	515	387.49
ENSG00000165516.11|KLHDC2	273.78	338.77	398.6	437.88	380.74	330.62
ENSG00000165525.18|NEMF	1297.22	1242.23	1010.4	1299.12	1111.26	1019.38
ENSG00000165526.9|RPUSD4	376	420	347	434	392	368
ENSG00000165527.7|ARF6	1354	1415	1316	1638	1309	1265
ENSG00000165533.18|TTC8	498	507	440	616	521	499
ENSG00000165566.12|AMER2	317	191	178	154	224	167
ENSG00000165572.7|KBTBD6	328.88	347.35	226.78	332.28	334.92	270.33
ENSG00000165609.13|NUDT5	767.71	866.42	605.67	820	682.26	665.45
ENSG00000165626.17|BEND7	68	64	60	68	53	66
ENSG00000165629.20|ATP5F1C	1510	1563	1593	1760	1371	1273
ENSG00000165630.14|PRPF18	214	193	221.64	202	161	171
ENSG00000165632.8|TAF3	197	244	136	216	166	161
ENSG00000165633.13|VSTM4	138	130	91	146	115	105
ENSG00000165637.13|VDAC2	2305.81	2212.83	2601.16	2858.07	2250.25	2116.6
ENSG00000165644.10|COMTD1	9	19	24	27	23	15
ENSG00000165650.12|PDZD8	964	863	812.06	903.22	806	772
ENSG00000165655.17|ZNF503	161	191.68	106	238.12	157	169
ENSG00000165660.8|ABRAXAS2	333	338	341	418	318	327
ENSG00000165661.16|QSOX2	1074	1094	949	1244	1076	900
ENSG00000165669.14|FAM204A	416	422	374	498	373	382
ENSG00000165671.20|NSD1	2524	2668	2037	2839	2305	2111
ENSG00000165672.7|PRDX3	2023	1902	1786	2213	1978	1896
ENSG00000165675.16|ENOX2	302	252	303	343	325	300
ENSG00000165678.21|GHITM	2194	2223	2358.99	2725.99	2165	2147.99
ENSG00000165684.4|SNAPC4	309	353	261	446	282	304
ENSG00000165688.12|PMPCA	1124	1204	999	1475	1141	983
ENSG00000165689.17|ENTR1	383	405	312	478	367	332
ENSG00000165695.9|AK8	4.05	9	13.3	16	14	11
ENSG00000165698.16|SPACA9	136.95	120	132.7	170	159	116
ENSG00000165699.14|TSC1	773	822	865	1032	822	731
ENSG00000165704.15|HPRT1	585	663	571	734	674	588
ENSG00000165714.11|BORCS5	198	216	164	215	220	189
ENSG00000165716.11|DIPK1B	285.83	326.06	412.66	511.08	354.36	317.52
ENSG00000165724.6|ZMYND19	401	421	369	494	403	392
ENSG00000165730.16|STOX1	96	95	80	92	93	76
ENSG00000165732.13|DDX21	2840	3151	1989	2859	2403	2389
ENSG00000165733.8|BMS1	1694.04	1674.23	1371.99	1750.28	1550.36	1347.98
ENSG00000165752.17|STK32C	78	79	82	125	102	115
ENSG00000165757.9|JCAD	203	346	178	385	204	251
ENSG00000165775.18|FUNDC2	566	587	555	667	667	519
ENSG00000165782.10|PIP4P1	494	442	494	585	587	498
ENSG00000165792.17|METTL17	538.61	573	602	708	572.68	584
ENSG00000165795.23|NDRG2	283	321	317	326	355	254
ENSG00000165801.10|ARHGEF40	2215.49	1994	1870.44	2501.72	2370.8	1910.97
ENSG00000165802.22|NSMF	934	1103	981	1354	1013	1006
ENSG00000165804.16|ZNF219	205.28	223.55	150.39	297.21	207.28	207.52
ENSG00000165806.19|CASP7	3116	3285	2377	3333	2816	2810
ENSG00000165813.20|CCDC186	165	169	173	191	174	159
ENSG00000165819.12|METTL3	853.67	892.73	798.5	1003.41	813.03	727.71
ENSG00000165821.12|SALL2	756	697	486	811	664.98	641
ENSG00000165832.6|TRUB1	410	436	326	537	329	442
ENSG00000165861.14|ZFYVE1	485	567	529	700	475	497
ENSG00000165868.14|HSPA12A	483.49	464	389.18	502	415	449
ENSG00000165874.13|SHLD2P1	10.91	22.35	10.64	11.03	5.87	6.73
ENSG00000165886.5|UBTD1	346	476	365	583	414	392
ENSG00000165891.16|E2F7	1134	1733	914	1725	1164	1462
ENSG00000165895.19|ARHGAP42	742.98	621	569.98	578	561	475
ENSG00000165898.13|ISCA2	143	132	145	160	154	105
ENSG00000165912.16|PACSIN3	263	334	300	477	292	357
ENSG00000165914.15|TTC7B	348	273	353	336	324	298
ENSG00000165915.14|SLC39A13	356	422	439	643	411	415
ENSG00000165916.8|PSMC3	2293	2220	1897	2638	2415	2191
ENSG00000165923.16|AGBL2	28	39	24	47	33	39
ENSG00000165929.13|TC2N	52	76	51	71	50	51
ENSG00000165934.12|CPSF2	1708	1749	1355	1762	1738	1596
ENSG00000165943.5|MOAP1	440	431	408	434	396	382
ENSG00000165948.11|IFI27L1	131	124	125	133	108	115
ENSG00000165949.12|IFI27	7	9	10	19	6	15
ENSG00000165959.12|CLMN	109	93	96.2	141	99	95.28
ENSG00000165995.20|CACNB2	7	10	11	11	14	10
ENSG00000165996.14|HACD1	21	23	18	24	21	17
ENSG00000165997.5|ARL5B	600	632	571	610	549	542
ENSG00000166002.7|SMCO4	29	15	20	17	18	5
ENSG00000166004.15|CEP295	762.91	730.34	611.56	748.05	729.01	680.6
ENSG00000166012.16|TAF1D	1356.61	1388.48	1424.84	1440.25	1165.41	1069.95
ENSG00000166016.6|ABTB2	158	166	326	328	231	207
ENSG00000166024.13|R3HCC1L	241	260	250	282	209	202
ENSG00000166025.18|AMOTL1	4002	4790	3280	4600	3489	3592
ENSG00000166033.13|HTRA1	4336	3852	4473	5200	4537	3982
ENSG00000166037.11|CEP57	979	882	998	1155	900	892
ENSG00000166046.11|TCP11L2	59	72	152	109	65	67
ENSG00000166068.13|SPRED1	1646	1708	1383	1823	1685	1644
ENSG00000166073.10|GPR176	152	137	140	184	135	139
ENSG00000166086.12|JAM3	1876.58	1867.69	2331.86	2397.46	1893.6	1683.59
ENSG00000166105.16|GLB1L3	25	17	11	16	13	15
ENSG00000166106.3|ADAMTS15	742	1031	814	1480	1062	1109
ENSG00000166123.14|GPT2	638	881	963	1173	787	802
ENSG00000166128.13|RAB8B	929	876	931	1141	1025	976
ENSG00000166130.15|IKBIP	763	1025	713	1014	667	802
ENSG00000166133.18|RPUSD2	220	236	197	291	240	187
ENSG00000166135.14|HIF1AN	1240	1338	1001.54	1495	1216.92	1122
ENSG00000166136.16|NDUFB8	674.36	787.95	708.23	928.72	775.07	690.46
ENSG00000166140.17|ZFYVE19	397.14	435	343	542.26	426.11	421
ENSG00000166145.14|SPINT1	10	10	15	21	13	19
ENSG00000166147.13|FBN1	2877	2459	2379	2794	2555	2013
ENSG00000166153.16|DEPDC4	11	4	13	10	13	8
ENSG00000166164.15|BRD7	1666.87	1579.32	1268.35	1670.14	1545.35	1386.97
ENSG00000166165.13|CKB	4259	5340	6327	8754	6050	5758
ENSG00000166166.13|TRMT61A	160	144	150	255	211	157
ENSG00000166167.18|BTRC	638	628	502	638	551	504
ENSG00000166169.17|POLL	79.84	114.93	95.83	128.93	102	107.75
ENSG00000166170.9|BAG5	1236	1175	1097	1247	1202	1058
ENSG00000166171.13|DPCD	315.16	420.07	366.17	497.07	334	327.25
ENSG00000166173.10|LARP6	486	719	818	873	484	561
ENSG00000166181.13|API5	2413.98	2363	1922	2506	2209	2161
ENSG00000166188.2|ZNF319	194	226	171	377	201	218
ENSG00000166189.7|HPS6	273	291	228	391	281	318
ENSG00000166192.15|SENP8	75	97	59	84	80.06	66
ENSG00000166197.16|NOLC1	2526	2671	1962	2876	2452	2277
ENSG00000166199.13|ALKBH3	178	204	165	212	206	217
ENSG00000166200.15|COPS2	1632	1776	1583	1888	1546	1498
ENSG00000166224.16|SGPL1	1085	1191	972	1417	1033	1022
ENSG00000166225.8|FRS2	845	857	721	891	836	706
ENSG00000166226.13|CCT2	4670	4551	3570	4764	4198	3959
ENSG00000166228.9|PCBD1	464	487	357	583	393	418
ENSG00000166233.15|ARIH1	1547.55	1538.39	1562.91	1753.71	1488.72	1338.68
ENSG00000166246.14|C16orf71	14.8	22	18.28	21.39	12.81	24
ENSG00000166250.12|CLMP	1400	1283	1192	1307	1321	1136
ENSG00000166257.8|SCN3B	16	37	15	40	17	33
ENSG00000166260.11|COX11	861.93	809.33	627.86	963.08	770.43	744.78
ENSG00000166261.11|ZNF202	429	383	343	480	365	353
ENSG00000166262.15|FAM227B	32	56.01	45.74	48.7	52.09	39.56
ENSG00000166263.13|STXBP4	343	336	294	370	355	330
ENSG00000166266.14|CUL5	1337	1363	1065	1343	1102	1123
ENSG00000166272.18|WBP1L	694	845	660	887	724	683
ENSG00000166275.15|BORCS7	202.31	305	202	285.49	261	240.67
ENSG00000166278.15|C2	36	26	33	46	27.47	33
ENSG00000166289.6|PLEKHF1	11	27	13	10	15	10
ENSG00000166292.12|TMEM100	410	575	363	578	332	435
ENSG00000166295.9|ANAPC16	745.55	949.5	681.82	1004.75	826.89	826.88
ENSG00000166311.10|SMPD1	1061	1115	1003	1351	1105	968
ENSG00000166313.19|APBB1	655	753	697	1083	669	736
ENSG00000166321.14|NUDT13	40	31	39	38	43	35.41
ENSG00000166326.7|TRIM44	3197	2951	2473	3147	2971	2752
ENSG00000166333.13|ILK	1443.28	1393.6	1683.62	1842.93	1512.98	1372.75
ENSG00000166337.10|TAF10	754.29	807.71	820.82	953.95	778.8	740.25
ENSG00000166340.17|TPP1	1873.18	2079.18	2218.49	2586.43	2062.89	1865.11
ENSG00000166341.8|DCHS1	3166.52	3478.07	3441.97	4672.19	3559.77	2980.39
ENSG00000166343.10|MSS51	8	18	19	27	14	9
ENSG00000166347.19|CYB5A	405	348	349	375	408	284
ENSG00000166348.18|USP54	541.67	546.53	415.44	530	557.85	518.08
ENSG00000166349.9|RAG1	70	96	71	87	60.6	92
ENSG00000166352.16|C11orf74	109.88	110	85.64	117	79	77
ENSG00000166377.20|ATP9B	529	506	495	588	539	470
ENSG00000166387.13|PPFIBP2	744	649	738	710	664	505
ENSG00000166394.15|CYB5R2	257	393	274	453	254	316
ENSG00000166398.12|KIAA0355	375	392	452	537	360	353
ENSG00000166401.14|SERPINB8	297.84	359.92	230.55	315.55	225.04	245.62
ENSG00000166402.8|TUB	337	285	267	338	286	293
ENSG00000166405.15|RIC3	101	91	68	94	98	78
ENSG00000166411.14|IDH3A	1613.08	1875.46	1411.65	1858.06	1567.52	1624.98
ENSG00000166432.15|ZMAT1	62	85	45	62	89	56
ENSG00000166435.15|XRRA1	311.02	233.35	336.6	312.51	333.29	237.21
ENSG00000166436.16|TRIM66	442	524	444	609	481	461
ENSG00000166439.6|RNF169	677.98	695.65	911.4	872.49	767.71	622.79
ENSG00000166441.13|RPL27A	4339.79	5062.83	5001.4	5904.11	4531.31	4240.04
ENSG00000166444.19|ST5	860.24	973.11	744.73	1090.7	845.37	759.15
ENSG00000166446.15|CDYL2	43	57	94	97	79	69
ENSG00000166450.13|PRTG	147	141	122	139	135	94
ENSG00000166451.13|CENPN	624.99	576.99	481.81	620.81	582.84	570.32
ENSG00000166452.11|AKIP1	393	461	346	459	417	390
ENSG00000166454.10|ATMIN	1214	1246	1048	1430	1172	1235
ENSG00000166471.11|TMEM41B	580	535	612	572	488	491
ENSG00000166477.13|LEO1	761	802	667	833	735	672
ENSG00000166478.10|ZNF143	365	306	303	362	352	310
ENSG00000166479.10|TMX3	2200	2104	1793	2311	2054	1872
ENSG00000166483.11|WEE1	888	791	1075	1024	1116	854
ENSG00000166484.20|MAPK7	366.01	391.47	372.44	547.11	484.86	394.8
ENSG00000166503.9|HDGFL3	1211	1156	1092	1266	1083	1016
ENSG00000166507.17|NDST2	363.4	429.19	337	425.88	457.43	433.34
ENSG00000166508.17|MCM7	6055.26	4662.51	4920.54	5893.25	6748.58	5043.99
ENSG00000166510.14|CCDC68	37	43	36	34	22	30
ENSG00000166526.17|ZNF3	947.05	1043.56	846.64	1231.69	963.52	924.89
ENSG00000166529.14|ZSCAN21	300.95	333.44	289.36	383.31	286.48	301.11
ENSG00000166532.16|RIMKLB	1092.99	1036	1067	1208	1035.98	991
ENSG00000166546.14|BEAN1	129	156	155	227	163	137
ENSG00000166548.15|TK2	962.99	1097.18	953.42	1288.57	1072.81	936.8
ENSG00000166557.13|TMED3	786	828	726	838	792	716
ENSG00000166562.9|SEC11C	231	334	201	275	183	208
ENSG00000166573.5|GALR1	107	148	87	135	91	113
ENSG00000166575.17|TMEM135	576	442	526	489	491	397
ENSG00000166578.10|IQCD	16	18	20	20	12	17
ENSG00000166579.15|NDEL1	755	865	754	1016	783	777
ENSG00000166582.10|CENPV	181.88	146	128.96	170.45	171.96	135
ENSG00000166595.12|CIAO2B	438	532	472	707	546	450
ENSG00000166598.15|HSP90B1	21286.21	16866.42	21931.75	18615	17927.97	14646.47
ENSG00000166619.14|BLCAP	685	899	860	1115	826	807
ENSG00000166664.13|CHRFAM7A	71.47	99.27	78.05	131.22	107.98	90.35
ENSG00000166681.13|BEX3	5028	5498	5315	6705	5284	5096
ENSG00000166682.12|TMPRSS5	101	93	92	157	126	123
ENSG00000166685.12|COG1	883.81	920.48	757.67	1053.95	834.89	828.56
ENSG00000166704.11|ZNF606	271.12	298.94	238	331.65	226	214
ENSG00000166707.11|ZCCHC18	20	22	20	17	30	20
ENSG00000166710.19|B2M	9610	8900	11155	10840	9818	8508
ENSG00000166716.10|ZNF592	1237	1421.21	1333	1656	1473.64	1234
ENSG00000166734.20|CASC4	2671.93	2653.92	2445.91	2791.93	2559	2329.68
ENSG00000166747.12|AP1G1	2706	2851	2394	2994	2481	2516
ENSG00000166750.10|SLFN5	80	175	57	208	60	133
ENSG00000166770.10|ZNF667-AS1	288	339	320.98	375.98	287.99	318
ENSG00000166780.11|C16orf45	1436	1407	1315.72	1668	1336	1188
ENSG00000166783.22|MARF1	1075	1248	1187	1322	1051	1053
ENSG00000166788.10|SAAL1	392	425	313	385	371	338
ENSG00000166793.11|YPEL4	14	8	21.15	21	19	14
ENSG00000166794.4|PPIB	7260.71	6493.47	7058.22	8076.32	7535.19	6333.35
ENSG00000166797.11|CIAO2A	385	474	420	489	360	380
ENSG00000166801.15|FAM111A	1488	1430	1258	1592	1447	1337
ENSG00000166803.13|PCLAF	604.07	614.28	621.06	758.68	659.59	628.36
ENSG00000166813.15|KIF7	280.25	351.08	229.04	441.44	314.97	331.76
ENSG00000166816.14|LDHD	10	27	21	45	17	43
ENSG00000166821.9|PEX11A	196	192	158	194	182	157
ENSG00000166822.13|TMEM170A	317	331	301	336	330	346
ENSG00000166823.5|MESP1	16	24	10	15	16	14
ENSG00000166825.14|ANPEP	44	31	105	99	59	51
ENSG00000166831.9|RBPMS2	177	202	119	198	170	196
ENSG00000166833.21|NAV2	549.27	296.6	538.24	409.7	622.36	337
ENSG00000166839.17|ANKDD1A	199.91	148	187.44	177.33	161.11	144.33
ENSG00000166845.15|C18orf54	800	767	669	766	777	713
ENSG00000166847.10|DCTN5	2642	2981	2392.29	3255.48	2471	2518.36
ENSG00000166848.6|TERF2IP	1645	1984	1892	2213	1593	1589.47
ENSG00000166851.15|PLK1	1319	520	1323	873	1619.99	783
ENSG00000166855.9|CLPX	679	714	772	850	680	652
ENSG00000166860.3|ZBTB39	325	387	260	390	359	292
ENSG00000166881.10|NEMP1	1335	1304	1153	1382	1276	1190
ENSG00000166886.13|NAB2	991	919	1238	1273	1238	959
ENSG00000166887.15|VPS39	1711	2047	1774	2334	1859	1815
ENSG00000166888.12|STAT6	344	484	359	630	368	392
ENSG00000166889.14|PATL1	1467	1428	1730.99	1734	1687	1390
ENSG00000166896.8|ATP23	40	42	30	51	37	29
ENSG00000166900.17|STX3	222	243	237	285	209	261
ENSG00000166902.5|MRPL16	431	446	438	577	437	417
ENSG00000166908.18|PIP4K2C	833	1007	742	1149	837	877
ENSG00000166912.17|MTMR10	608.1	570.57	571.97	636.85	658.09	542.85
ENSG00000166913.13|YWHAB	6394	6690	5501	7541	6108	6023
ENSG00000166922.8|SCG5	195	277	191	267	175	205
ENSG00000166924.9|NYAP1	134	165	185	206	147	143
ENSG00000166925.9|TSC22D4	596	645	603.95	877.52	617	563.48
ENSG00000166938.13|DIS3L	1083	1184	896	1208	1015	1066
ENSG00000166946.14|CCNDBP1	314	404	316	492	347	325
ENSG00000166949.16|SMAD3	1520	2235	2936	3204	1759	1994
ENSG00000166963.13|MAP1A	3572	3566	2863	3776	3405	3068
ENSG00000166965.12|RCCD1	88	104	66	95	82	85
ENSG00000166971.17|AKTIP	284.06	240.54	290.42	312.7	266.82	263.63
ENSG00000166974.12|MAPRE2	950	1020	900	1101	1078	1012
ENSG00000166979.13|EVA1C	117	90	94	169	109	102
ENSG00000166986.15|MARS	3988.22	4514.33	3763.59	5004.49	4276.24	4074.3
ENSG00000166987.15|MBD6	876	974	850	1123	1074	922
ENSG00000166997.8|CNPY4	718.58	657.24	611.29	793	723	710
ENSG00000167004.13|PDIA3	8612.82	7708.14	8746.19	8623.75	7851.58	7073.25
ENSG00000167005.14|NUDT21	2610	2416	2332	2812	2506	2186
ENSG00000167034.10|NKX3-1	47	55	34	52	32	55
ENSG00000167037.18|SGSM1	36	39	32	45	29	31
ENSG00000167065.13|DUSP18	225.49	207.31	158.35	292.86	183.31	222.58
ENSG00000167074.15|TEF	365	407	301	498	357	341
ENSG00000167081.17|PBX3	387	367	796	503	382	327
ENSG00000167085.11|PHB	1963	2013	1599.94	2389	2104.45	1963.41
ENSG00000167088.11|SNRPD1	1250	1077	1011	1185	1276	1039
ENSG00000167100.14|SAMD14	204.1	197.86	199.43	224.42	226.79	209.08
ENSG00000167103.12|PIP5KL1	13	20	23	28	14	18
ENSG00000167106.12|FAM102A	800.73	885.36	1135.56	1415.51	962	935
ENSG00000167107.12|ACSF2	487	473	430	626	461	500
ENSG00000167110.17|GOLGA2	2195	2179	2509	2748	2346	2078
ENSG00000167112.10|TRUB2	1135	1153	849	1271	1128	1053
ENSG00000167113.11|COQ4	669	791	575	911	779	678
ENSG00000167114.13|SLC27A4	644	657	541	921	682	663
ENSG00000167118.10|URM1	844	828	799	1000	909	818
ENSG00000167123.19|CERCAM	990	1162	1074	1593	1195	1229
ENSG00000167130.18|DOLPP1	450	529	351	574	488	457
ENSG00000167136.7|ENDOG	79.01	63.72	53.05	82.01	55.78	71.12
ENSG00000167157.11|PRRX2	23	42	34	62	60	33
ENSG00000167173.19|C15orf39	586	704.95	764	933	605	655.57
ENSG00000167182.15|SP2	418	381	374	577	532	364
ENSG00000167186.11|COQ7	299	307	274	325	306	277
ENSG00000167191.12|GPRC5B	2416.26	2211.45	3353.11	2819.47	2703.49	2182.39
ENSG00000167193.8|CRK	1613	1702	1349	1855	1481	1469
ENSG00000167196.14|FBXO22	857.38	1077.12	620.55	945.8	646.11	792.94
ENSG00000167202.11|TBC1D2B	457.37	469.77	453.33	561.88	475.1	405
ENSG00000167207.13|NOD2	37	44	55	78	36	39
ENSG00000167216.16|KATNAL2	160	177	125	164	110	142
ENSG00000167220.12|HDHD2	1080.82	1179.36	1086.81	1279.92	1190.94	1153.75
ENSG00000167232.14|ZNF91	912	851	673.23	786.64	799	718
ENSG00000167257.11|RNF214	506.06	528.8	463.67	583.29	492.58	450.95
ENSG00000167258.13|CDK12	1426	1444	1222	1421	1353	1144
ENSG00000167264.18|DUS2	265	274.12	186	307	228	235
ENSG00000167272.10|POP5	442	492	379	527	471	419
ENSG00000167280.16|ENGASE	445	436	364	535	361	329
ENSG00000167283.8|ATP5MG	1339.78	1354.15	1238.71	1659.9	1433.14	1278.85
ENSG00000167291.16|TBC1D16	1444	1481	1266	1853	1309	1309
ENSG00000167302.10|TEPSIN	265.1	291.63	242.84	416.87	293.98	278.1
ENSG00000167306.20|MYO5B	1808.24	1301	1381.9	1211.8	1383.94	870
ENSG00000167315.18|ACAA2	1053.37	1031	982	1239	1063.99	930
ENSG00000167323.11|STIM1	1175	1604	1101	1750	1211	1208
ENSG00000167325.15|RRM1	2748	2577	2253	2718	2590	2347
ENSG00000167333.13|TRIM68	306	331	234	385	253	273
ENSG00000167363.14|FN3K	128	124	121	166	130	99
ENSG00000167371.20|PRRT2	296.45	354.18	339.09	478.92	335.95	279.74
ENSG00000167377.18|ZNF23	287.01	333.33	273.2	375.15	294.26	277.72
ENSG00000167378.8|IRGQ	1927	2247	1773	2440	1628	1796.94
ENSG00000167380.16|ZNF226	522	562	520	570	467	455
ENSG00000167384.10|ZNF180	229	262	194	243	199	192
ENSG00000167393.17|PAR|Y|PPP2R3B	94.5	92.5	105.5	129.5	111	103
ENSG00000167393.17|PPP2R3B	94.5	92.5	105.5	129.5	111	103
ENSG00000167394.13|ZNF668	103.52	112.88	63.51	140.73	149.1	101.39
ENSG00000167395.10|ZNF646	561.91	553.9	482.35	668.9	554.67	583.68
ENSG00000167397.15|VKORC1	328.85	375.32	574.02	557.06	453.53	335.72
ENSG00000167447.12|SMG8	634	625.86	439.46	720.64	554.79	561.27
ENSG00000167460.16|TPM4	30636.29	26285	35683.9	34217.86	29655.75	24787.98
ENSG00000167461.12|RAB8A	1488.55	1348.27	1183.55	1489.82	1411.57	1207.12
ENSG00000167468.16|GPX4	2611	2713	2677	3727	3000	2803
ENSG00000167470.12|MIDN	2645	2380	2154	2932	3082	2537
ENSG00000167487.12|KLHL26	39	53	46	66	57	34
ENSG00000167491.17|GATAD2A	1845	1950	1528	2452	2080	1892
ENSG00000167508.12|MVD	863	528	724	803	1038	672
ENSG00000167513.9|CDT1	201	220	214	340	293	217
ENSG00000167515.10|TRAPPC2L	323	371	307	393	364	334
ENSG00000167522.16|ANKRD11	3035.35	2837.6	2581.09	3417.25	2940.38	2512.81
ENSG00000167523.13|SPATA33	180	192	145	233	215	185
ENSG00000167524.14|RSKR	175.36	157.15	105.28	152.73	122.95	123.54
ENSG00000167525.13|PROCA1	89	98	76	121	103	106
ENSG00000167526.13|RPL13	3662.7	3827.89	3769.63	4737.57	3839.19	3723.25
ENSG00000167528.12|ZNF641	382	404	298	383	341	356
ENSG00000167535.8|CACNB3	340	333	411	473	370	344
ENSG00000167536.14|DHRS13	160.41	169.28	148.89	264.32	174.25	198.94
ENSG00000167543.16|TP53I13	310	360	274	505	374	361
ENSG00000167548.15|KMT2D	1558.01	1776.31	1115.5	1959.32	1604.98	1393.96
ENSG00000167549.18|CORO6	100	71	76	91	92	65
ENSG00000167550.11|RHEBL1	11	24	16	27	27	11
